ticker,name,facial_trust_appearance_proxy,is_ceo,source_positions,face_score
VTBR,Каганов Вениамин Шаевич,,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,
VTBR,Прокофьев Станислав Евгеньевич,-0.0817881172513851,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,48.636864712476914
VTBR,Осеевский Михаил Эдуардович,,False,Член Наблюдательного совета Банка ВТБ (ПАО); независимый директор,
VTBR,Пьянов Дмитрий Васильевич,,False,Первый заместитель Президента – Председателя Правления Банка ВТБ (ПАО); куратор финансовой и административно-хозяйственной функций и интеграции финансовых активов,
VTBR,Бортников Денис Александрович,,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО); руководитель блока «Средний и малый бизнес»,
VTBR,Горшков Георгий Георгиевич,,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО); руководитель блока «Розничный бизнес»,
VTBR,Дергунова Ольга Константиновна,,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО),
VTBR,Кулик Вадим Валерьевич,,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО); руководитель технологического блока,
VTBR,Лукьяненко Валерий Васильевич,,False,Заместитель Президента – Председателя Правления Банка ВТБ (ПАО); член Правления,
VTBR,Сергейчук Виталий Юрьевич,,False,Член Правления Банка ВТБ (ПАО); руководитель блока «Корпоративно-инвестиционный бизнес»,
VTBR,Кондратенко Максим Дмитриевич,,False,Член Правления Банка ВТБ (ПАО); главный риск-менеджер (CRO) Группы ВТБ,
VTBR,Диркс Наталья Германовна,,False,Член Правления Банка ВТБ (ПАО); руководитель Департамента операционной поддержки бизнеса – старший вице-президент,
VTBR,Норов Эркин Рахматович,,False,Член Правления Банка ВТБ (ПАО),
VTBR,Андресов Юрий Николаевич,,False,Член Правления Банка ВТБ (ПАО); куратор офлайн-каналов розничных продаж; заместитель Президента – Председателя Правления Банка «Открытие» в 2024 году,
VTBR,Лозовой Алексей,,False,Член Правления Банка ВТБ (ПАО); до избрания в Правление — руководитель юридического департамента,
VTBR,Левыкин Владимир Дмитриевич,,False,Член Правления Банка ВТБ (ПАО); руководитель Департамента стратегии и корпоративного развития,
VTBR,Еременко Руслан Юрьевич,,False,Член Правления Банка ВТБ (ПАО) с марта 2024 года; руководитель Департамента регионального корпоративного бизнеса – старший вице-президент,
WUSH,Баяндин Егор Александрович,,False,Председатель Совета директоров ПАО «ВУШ Холдинг»; заместитель генерального директора ООО «ВУШ» по информационным технологиям; технический директор Whoosh,
WUSH,Чуйко Дмитрий Владимирович,,True,Член Совета директоров ПАО «ВУШ Холдинг»; генеральный директор ПАО «ВУШ Холдинг»; основатель Whoosh,
WUSH,Журавлев Олег Александрович,,False,Член Совета директоров ПАО «ВУШ Холдинг»; заместитель генерального директора ООО «ВУШ» по территориальному развитию,
WUSH,Лаврентьев Сергей Владимирович,,False,Член Совета директоров ПАО «ВУШ Холдинг»; заместитель генерального директора ООО «ВУШ» по взаимодействию с органами власти,
WUSH,Еремин Антон Валентинович,,False,Член Совета директоров ПАО «ВУШ Холдинг»; первый заместитель генерального директора ООО «ВУШ»,
WUSH,Зальцман Евгений Ефимович,,False,Член Совета директоров ПАО «ВУШ Холдинг»,
WUSH,Соловьева Юлия,,False,"Независимый директор, член Совета директоров ПАО «ВУШ Холдинг»",
WUSH,Ефремов Николай Сергеевич,,False,"Независимый директор, член Совета директоров ПАО «ВУШ Холдинг»",
WUSH,Розанов Всеволод Валерьевич,,False,"Независимый директор, член Совета директоров ПАО «ВУШ Холдинг»",
WUSH,Синявский Александр,,False,Финансовый директор Whoosh,
WUSH,Камойлик Юлия,,False,Директор по коммуникациям Whoosh,
WUSH,Литвина Анастасия Леонидовна,,False,Корпоративный секретарь ПАО «ВУШ Холдинг»,
YDEX,Светлана Ячевская,0.3295861331053988,False,Председатель совета директоров; независимый директор,55.49310221842331
YDEX,Андрей Бетин,-0.3770013646866924,False,Независимый директор,43.716643921888455
YDEX,Александр Ивлев,,False,Независимый директор,
YDEX,Алексей Яковицкий,,False,Независимый директор,
YDEX,Евгений Якушкин,,False,Независимый директор,
YDEX,Павел Деньгин,,False,Неисполнительный директор,
YDEX,Антон Сычёв,,False,Неисполнительный директор,
YDEX,Александр Чачава,,False,Неисполнительный директор,
YDEX,Артём Савиновский,,True,Исполнительный директор; генеральный директор МКПАО «ЯНДЕКС»,
YDEX,Алексей Кудрин,,False,Советник по корпоративному развитию Яндекса,
YDEX,Андрей Себрант,,False,Директор по стратегическому маркетингу,
YDEX,Александр Крайнов,,False,Директор по развитию технологий искусственного интеллекта,
YDEX,Павел Кушелев,,False,Директор по PR-проектам,
YDEX,Константин Сидорков,,False,Директор по работе с артистами,
YDEX,Даниил Шулейко,,False,Директор бизнес-группы E-commerce и Ridetech,
YDEX,Дмитрий Масюк,,False,Директор бизнес-группы Поиска и рекламных технологий,
YDEX,Роман Маресов,,False,Руководитель e-commerce-сервисов Яндекса,
YDEX,Александр Аникин,,False,Руководитель направления Ridetech; генеральный директор ООО «Яндекс.Такси»,
YDEX,Елена Бубнова,,False,Руководитель Поиска Яндекса,
YDEX,Игорь Богачёв,0.3006773681330035,False,Коммерческий директор Яндекса,55.0112894688834
YDEX,Александр Балахнин,,False,Финансовый директор Яндекса,
YDEX,Иван Задохин,,False,Операционный директор Яндекс Маркета,
YDEX,Вадим Петров,,False,Генеральный директор Яндекс Лавки,
YDEX,Евгений Анищенков,,False,Руководитель сервисов Яндекс Еда и Деливери,
YDEX,Александр Дунаевский,,False,Генеральный директор Кинопоиска,
YDEX,Александра Сагалович,,False,Руководитель Яндекс Музыки,
YDEX,Виталий Григораш,,False,Руководитель Яндекс Книг,
YDEX,Андрей Гевак,,False,Генеральный директор Яндекс Плюса,
YDEX,Ольга Филипук,,False,Директор по контенту Плюса и Фантеха,
YDEX,Дмитрий Литвинов,,False,Генеральный директор BandLink,
YDEX,Дмитрий Субботин,,False,Руководитель Яндекс Афиши,
YDEX,Тембот Керефов,,False,Руководитель Яндекс Доставки в России,
YDEX,Кирилл Лунёв,,False,Генеральный директор Яндекс Драйва,
YDEX,Павел Алёшин,,False,Генеральный директор Авто.ру,
YDEX,Александр Ганьшин,,False,Генеральный директор Яндекс Погоды; генеральный директор Яндекс Пробок,
YDEX,Павел Епишин,,False,Генеральный директор Яндекс Игр,
ZAYM,Повалий Михаил Сергеевич,,False,"председатель Совета директоров, независимый директор",
ZAYM,Мехтиев Эльман Октай оглу,,False,независимый директор,
ZAYM,Макаров Роман Сергеевич,,True,"член Совета директоров, генеральный директор",
ZAYM,Грязнова Оксана Николаевна,,False,"член Совета директоров, финансовый директор",
ZAYM,Заводсков Андрей Дмитриевич,,False,"член Совета директоров, заместитель генерального директора",
ZAYM,Ляшенко Павел Андреевич,,False,"член Совета директоров, генеральный директор ООО «ФинТехРобот»",
ZAYM,Борейко Александр Сергеевич,,False,"член Совета директоров, директор по связям с инвесторами",
ZAYM,Матвеева Татьяна Васильевна,,False,"лен Совета директоров, директор по правовым вопросам",
ZAYM,Родионов Станислав Николаевич,,False,"член Совета директоров, директор по информационной безопасности",
ZAYM,Сныткин Алексей Викторович,,False,"член Совета директоров, заместитель директора по управлению рисками и внутреннему контролю",
