ticker,education_name,matched_name,method,score
RNFT,Степашин Сергей Вадимович,Sergey Stepashin,core_exact,100.0
RNFT,Толочек Евгений Викторович,Evgeniy Tolochek,core_exact,100.0
RNFT,Щербак Владимир Львович,Vladimir Shcherbak,core_exact,100.0
ROSN,Alexander Dmitrievich Nekipelov,Alexander Dmitrievich Nekipelov,exact,100.0
ROSN,Alexander Novak,Alexander Novak,exact,100.0
ROSN,Alexander Uss,Alexander Uss,exact,100.0
ROSN,Andrey Igorevich Akimov,Andrey Igorevich Akimov,exact,100.0
ROSN,Faisal Al-Suwaidi,Faisal Al-Suwaidi,exact,100.0
ROSN,Hamad Al-Mohannadi,Hamad Al-Mohannadi,exact,100.0
ROSN,Igor Sechin,Igor Sechin,exact,100.0
ROSN,Maxim Oreshkin,Maxim Oreshkin,exact,100.0
ROSN,Pedro A. Aquino,Pedro A. Aquino,exact,100.0
ROSN,Petr Lazarev,Petr Lazarev,exact,100.0
ROSN,Ural A. Latypov,Ural A. Latypov,exact,100.0
ROSN,Valentin Gennadyevich Mamayev,Valentin Gennadyevich Mamayev,exact,100.0
ROSN,Vladimir Litvinenko,Vladimir Litvinenko,exact,100.0
ROSN,Yegor Filippov,Yegor Filippov,exact,100.0
RTKM,Алексей Андреевич Яковицкий,Alexey Yakovitsky,fuzzy,86.48648648648648
RTKM,Алексей Валерьевич Сапунов,Alexey V. Sapunov,unique_name_subset,100.0
RTKM,Андрей Леонидович Костин,Andrey Kostin,core_exact,100.0
RTKM,Анна Борисовна Трегубенкова,Anna Borisovna Tregubenkova,exact,100.0
RTKM,Антон Алексеевич Устинов,Anton Alekseyevich Ustinov,core_exact,100.0
RTKM,Антон Андреевич Златопольский,Anton Andreyevich Zlatopolskiy,fuzzy,94.44444444444444
RTKM,Вадим Викторович Семенов,Vadim Viktorovich Semenov,exact,100.0
RTKM,Дарий Равильевич Халитов,Darius Khalitov,fuzzy,89.65517241379311
RTKM,Дмитрий Александрович Куракин,Dmitriy Kurakin,core_exact,100.0
RTKM,Дмитрий Николаевич Чернышенко,Dmitriy Chernyshenko,core_exact,100.0
RTKM,Елена Владимировна Шмелева,Elena V. Shmeleva,unique_name_subset,100.0
RTKM,Кирилл Александрович Дмитриев,Kirill Alexandrovich Dmitriev,core_exact,100.0
RTKM,Михаил Эдуардович Осеевский,Mikhail Eduardovitch Oseevskiy,fuzzy,94.11764705882352
RTKM,Николай Викторович Цехомский,Nikolay Viktorovich Tsekhomsky,fuzzy,91.89189189189189
RUAL,Alexander Popov / Александр Валентинович Попов,Alexander Popov,exact,100.0
RUAL,Anna Vasilenko / Анна Геннадьевна Василенко,Anna Vasilenko,exact,100.0
RUAL,Bernard Zonneveld / Бернард Зонневельд,Bernard Zonneveld,exact,100.0
RUAL,Chris Burnham / Christopher Bancroft Burnham,Chris Burnham,exact,100.0
RUAL,Egorov Anton Aleksandrovich / Антон Александрович Егоров,Egorov Anton Aleksandrovich,exact,100.0
RUAL,Evgeny Arkadievich Shvarts / Евгений Аркадьевич Шварц,Evgeny Arkadievich Shvarts,exact,100.0
RUAL,Evgeny Viktorovich Nikitin / Евгений Викторович Никитин,Evgeny Viktorovich Nikitin,exact,100.0
RUAL,Karen Li / Karen Li Wai-Yin / Карен Ли Вай-Инь,Karen Li,exact,100.0
RUAL,Kevin Parker / Kevin Edward Parker,Kevin Parker,exact,100.0
RUAL,Lok Tung Chan / Chan Lok Tung / Чен Лок Тунг,Lok Tung Chan,exact,100.0
RUAL,Lyudmila Petrovna Galenskaya / Людмила Петровна Галенская,Lyudmila Petrovna Galenskaya,exact,100.0
RUAL,Natalia Albrecht / Natalia Albrekht / Наталья Александровна Альбрехт,Natalia Albrecht,exact,100.0
RUAL,Semen Viktorovich Mironov / Семен Викторович Миронов,Semen Viktorovich Mironov,exact,100.0
RUAL,Victor Mann / Виктор Манн,Victor Mann,exact,100.0
SBER,Alexander Kuleshov,Alexander Kuleshov,exact,100.0
SBER,Anastasia Belyanina,Anastasia Belyanina,exact,100.0
SBER,Anton Siluanov,Anton Siluanov,exact,100.0
SBER,Bella Zlatkis,Bella Zlatkis,exact,100.0
SBER,Dmitriy Chernyshenko,Dmitriy Chernyshenko,exact,100.0
SBER,Gennady Melikian,Gennady Melikian,exact,100.0
SBER,Herman Gref,Herman Gref,exact,100.0
SBER,Larisa Zalomikhina,Larisa Zalomikhina,exact,100.0
SBER,Lev Khasis,Lev Khasis,exact,100.0
SBER,Maxim Oreshkin,Maxim Oreshkin,exact,100.0
SBER,Mikhail Kovalchuk,Mikhail Kovalchuk,exact,100.0
SBER,Mikhail Ratinskii,Mikhail Ratinskii,exact,100.0
SBER,Nadya Wells,Nadya Wells,exact,100.0
SBER,Nikolay Kudryavtsev,Nikolay Kudryavtsev,exact,100.0
SBER,Oleg V. Chistyakov,Oleg V. Chistyakov,exact,100.0
SBER,Oleg Yuryevich Tsvetkov,Oleg Yuryevich Tsvetkov,exact,100.0
SBER,Sergey Ignatiev,Sergey Ignatiev,exact,100.0
SBER,Vladimir Vladimirovich Kolychev,Vladimir Vladimirovich Kolychev,exact,100.0
SELG,Александр Александрович Хрущ,Aleksandr Khrushch,core_exact,100.0
SELG,Александр Егорович Аммосов,Aleksandr Ammosov,core_exact,100.0
SELG,Вадим Сергеевич Митрошин,Mitroshin Vadim Sergeevich,exact,100.0
SELG,Валерий Николаевич Кондратьев,Valeriy Kondratyev,fuzzy,97.14285714285714
SELG,Валерий Оруджалиевич Сулейманов,Valery Suleimanov,core_exact,100.0
SELG,Виктор Борисович Юн,Yun Viktor Borisovich,exact,100.0
SELG,Геннадий Альфредович Лаунер,Gennadiy Launer,core_exact,100.0
SELG,Евгений Владимирович Щетинин,Shchetinin Evgeny Vladimirovich,exact,100.0
SELG,Константин Александрович Бейрит,Konstantin Beyrit,fuzzy,94.11764705882352
SELG,Константин Константинович Соколов,Sokolov Konstantinovich,fuzzy,87.8048780487805
SELG,Сергей Владимирович Рыжов,Sergey Ryzhov,core_exact,100.0
SELG,Сергей Михайлович Татаринов,Sergey Tatarinov,core_exact,100.0
SFIN,Бойкова Татьяна Олеговна,Boikova Tatyana Olegovna,fuzzy,93.33333333333333
SFIN,Власов Максим Александрович,Vlasov Maxim Alexandrovich,core_exact,100.0
SFIN,Гольцман Антон Владимирович,Goltsman Anton Vladimirovich,exact,100.0
SFIN,Горбачев Михаил Валерьевич,Mikhail Gorbachev,core_exact,100.0
SFIN,Дмитриев Максим Владимирович,Dmitriev Maxim Vladimirovich,exact,100.0
SFIN,Лотарев Павел Викторович,Lotarev Pavel Viktorovich,exact,100.0
SFIN,Мякенький Александр Иванович,Aleksandr Myakenkiy,fuzzy,89.47368421052632
SFIN,Протас Александр Николаевич,Protas Alexander Nikolaevich,exact,100.0
SFIN,Сивачев Денис Александрович,Sivachev Denis Alexandrovich,core_exact,100.0
SFIN,Сидоров Игорь Анатольевич,Sidorov Igor Anatolyevich,core_exact,100.0
SGZH,Ali Uzdenov,Ali Uzdenov,exact,100.0
SGZH,Anastasia Anatolyevna Poletaeva,Anastasia Anatolyevna Poletaeva,exact,100.0
SGZH,Andrey Frolov,Andrey Frolov,exact,100.0
SGZH,Artem I. Zassoursky,Artem I. Zassoursky,exact,100.0
SGZH,Denis Martyanov,Denis Martyanov,exact,100.0
SGZH,Mikhail Mileshin,Mikhail Mileshin,exact,100.0
SGZH,Mikhail Shamolin,Mikhail Shamolin,exact,100.0
SGZH,Oksana Tikhonova,Oksana Tikhonova,exact,100.0
SGZH,Pavel Vakhnin,Pavel Vakhnin,exact,100.0
SGZH,Rovshan Aliyev,Rovshan Aliyev,exact,100.0
SGZH,Salavat Asgatovich Mirsaev,Salavat Asgatovich Mirsaev,exact,100.0
SGZH,Sergey Shishkin,Sergey Shishkin,exact,100.0
SGZH,Vladimir Sergeyevich Travkov,Vladimir Sergeyevich Travkov,exact,100.0
SGZH,Vladimir Tuzov,Vladimir Tuzov,exact,100.0
SGZH,Александр Михайлович Крещенко,,unmatched,0.0
SMLT,Александр Сергеевич Прыгунков,Alexander Prygunkov,core_exact,100.0
SMLT,Алексей Козлов,Alexey Kozlov,exact,100.0
SMLT,Андрей Владимирович Иваненко,Andrey Ivanenko,core_exact,100.0
SMLT,Анна Николаевна Акиньшина,Anna Akinshina,core_exact,100.0
SMLT,Виталий Руденко,Vitaly Rudenko,exact,100.0
SMLT,Владимир Комар,Vladimir Komar,exact,100.0
SMLT,Дмитрий Аркадьевич Голубков,Dmitry Golubkov,core_exact,100.0
SMLT,Дмитрий Волков,Dmitry Volkov,exact,100.0
SMLT,Игорь Викторович Евтушевский,Igor Evtushevskiy,fuzzy,94.11764705882352
SMLT,Михаил Борисович Кенин,Mikhail Kenin,core_exact,100.0
SMLT,Оскар Хартманн,Oskar Hartmann,fuzzy,96.55172413793103
SMLT,Станислав Владимирович Шекшня,Stanislav Shekshnia,core_exact,100.0
SNGS,Александр Николаевич Буланов,Aleksandr Bulanov,core_exact,100.0
SNGS,Андрей Владиславович Дручинин,Andrei Vladislavovich Druchinin,exact,100.0
SNGS,Валерий Николаевич Егоров,Valery Nikolaevich Egorov,exact,100.0
SNGS,Виктор Михайлович Кривошеев,Viktor Mikhaylovich Krivosheyev,fuzzy,97.14285714285714
SNGS,Владимир Леонидович Богданов,Vladimir Bogdanov,core_exact,100.0
SNGS,Владимир Петрович Ерохин,Vladimir Erokhin,core_exact,100.0
SNGS,Владислав Георгиевич Баранков,Vladislav Barankov,core_exact,100.0
SNGS,Георгий Рашитович Мухамадеев,Georgy Rashitovich Mukhamadeyev,fuzzy,97.43589743589743
SNGS,Иван Калистратович Диниченко,Ivan Kalistratovich Dinichenko,exact,100.0
SNGS,Илдус Шагалиевич Усманов,Ildus Shagalievich Usmanov,exact,100.0
SNGS,Николай Иванович Матвеев,Nikolai Ivanovich Matveev,exact,100.0
SOFL,Александр Минин,Александр Минин,exact,100.0
SOFL,Алексей Бутаков,Алексей Бутаков,exact,100.0
SOFL,Алексей Пилипчук,Алексей Пилипчук,exact,100.0
SOFL,Андрей Благоразумов,Андрей Благоразумов,exact,100.0
SOFL,Владимир Евгеньевич Лавров,,unmatched,0.0
SOFL,Владислав Котусов,Владислав Котусов,exact,100.0
SOFL,Дмитрий Васильев,Дмитрий Васильев,exact,100.0
SOFL,Елена Типисова,Елена Типисова,exact,100.0
SOFL,Наталья Лиходиевская,Наталья Лиходиевская,exact,100.0
SOFL,Станислав Халиков,Станислав Халиков,exact,100.0
SPBE,Aleksey Dmitriyevich Skorodumov,Aleksey Dmitriyevich Skorodumov,exact,100.0
SPBE,Alexander Tarabtsev,Alexander Tarabtsev,exact,100.0
SPBE,Alexander Valentinovich Chmel,Alexander Valentinovich Chmel,exact,100.0
SPBE,Dmitry Anatolevich Panchenko,Dmitry Anatolevich Panchenko,exact,100.0
SPBE,Eric Berthelot,Eric Berthelot,exact,100.0
SPBE,Evgeny Serdyukov,,unmatched,0.0
SPBE,Ivan Alexandrovich Tyryshkin,Ivan Tyryshkin,core_exact,100.0
SPBE,Jacques der Megredichyan,Jacques der Megredichyan,exact,100.0
SPBE,Mikhail Ivanov,Mikhail Ivanov,exact,100.0
SPBE,Oleg Vladimirovich Mikhasenko,Oleg Vladimirovich Mikhasenko,exact,100.0
SPBE,Pavel Krupnov,Pavel Krupnov,exact,100.0
SPBE,Pavel Vladimirovich Sokolov,Pavel Vladimirovich Sokolov,exact,100.0
SPBE,Roman Yuryevich Goryunov,Roman Yuryevich Goryunov,exact,100.0
SPBE,Sergei Kalinin,Sergei Kalinin,exact,100.0
SPBE,Sergey Mikhaylovich Rybakov,Sergey Mikhaylovich Rybakov,exact,100.0
SVAV,Adil Shamil Ogly Shirinov,Adil Shamil Ogly Shirinov,exact,100.0
SVAV,Elena Nishanova,Elena Nishanova,exact,100.0
SVAV,Goy Tatiana,Goy Tatiana,exact,100.0
SVAV,Lyudmila Viktorovna Afanasyeva,Lyudmila Viktorovna Afanasyeva,exact,100.0
SVAV,Nikolay Sobolev,Nikolay Sobolev,exact,100.0
SVAV,Viktor Mikhaylovich Khvesenya,Viktor Mikhaylovich Khvesenya,exact,100.0
SVAV,Vladislav Baumgertner,Vladislav Baumgertner,exact,100.0
SVAV,Zoya Kaika,Zoya Kaika,exact,100.0
SVCB,Aleksey Fisun,Aleksey Fisun,exact,100.0
SVCB,Braverman Anatoly Aleksandrovich,Braverman Anatoly Aleksandrovich,exact,100.0
SVCB,Dmitry Vladimirovich Gusev,Dmitry Vladimirovich Gusev,exact,100.0
SVCB,Dmitry Vladimirovich Khotimskiy,Dmitry Vladimirovich Khotimskiy,exact,100.0
SVCB,Elena Alexandrovna Cherstvova,Elena Alexandrovna Cherstvova,exact,100.0
SVCB,Joel Raymond Lautier,Joel Raymond Lautier,exact,100.0
SVCB,Mikhail Kuchment,Mikhail Kuchment,exact,100.0
SVCB,Mikhail Olegovich Avtukhov,Mikhail Olegovich Avtukhov,exact,100.0
SVCB,Mikhail Vasilyevich Klyukin,Mikhail Vasilyevich Klyukin,exact,100.0
SVCB,Nikolay Narayan Varma,Nikolay Narayan Varma,exact,100.0
SVCB,Pavel Barchugov,Pavel Barchugov,exact,100.0
SVCB,Regina von Fleming,Regina von Fleming,exact,100.0
SVCB,Sergey Nikolaevich Bondarovich,Sergey Nikolaevich Bondarovich,exact,100.0
T,Александр Борисович Лебединский,Александр Борисович Лебединский,exact,100.0
T,Александр Ильич Исаев,Александр Ильич Исаев,exact,100.0
T,Алексей Владимирович Малиновский,Алексей Владимирович Малиновский,exact,100.0
T,Артём Игоревич Лебедев,Артём Игоревич Лебедев,exact,100.0
T,Валерия Александровна Павлюкова,Валерия Александровна Павлюкова,exact,100.0
T,Илья Николаевич Писемский,Илья Николаевич Писемский,exact,100.0
T,Сергей Леонидович Батехин,Сергей Леонидович Батехин,exact,100.0
T,Станислав Викторович Близнюк,Станислав Викторович Близнюк,exact,100.0
T,Татьяна Борисовна Кузнецова,Татьяна Борисовна Кузнецова,exact,100.0
TATN,Аглиуллин Фаниль Анварович,Аглиуллин Фаниль Анварович,exact,100.0
TATN,Гайзатуллин Радик Рауфович,Гайзатуллин Радик Рауфович,exact,100.0
TATN,Галиев Ренат Маратович,Галиев Ренат Маратович,exact,100.0
TATN,Гамиров Дамир Маратович,Гамиров Дамир Маратович,exact,100.0
TATN,Гереч Ласло,Гереч Ласло,exact,100.0
TATN,Глухова Лариса Юрьевна,Глухова Лариса Юрьевна,exact,100.0
TATN,Крюков Валерий Анатольевич,Крюков Валерий Анатольевич,exact,100.0
TATN,Маганов Наиль Ульфатович,Маганов Наиль Ульфатович,exact,100.0
TATN,Минниханов Рустам Нургалиевич,Минниханов Рустам Нургалиевич,exact,100.0
TATN,Мухамадеев Рустам Набиуллович,Мухамадеев Рустам Набиуллович,exact,100.0
TATN,Неклюдов Сергей Вячеславович,Неклюдов Сергей Вячеславович,exact,100.0
TATN,Нурмухаметов Рафаиль Саитович,Нурмухаметов Рафаиль Саитович,exact,100.0
TATN,Сорокин Валерий Юрьевич,Сорокин Валерий Юрьевич,exact,100.0
TATN,Сюбаев Нурислам Зинатулович,Сюбаев Нурислам Зинатулович,exact,100.0
TATN,Тахаутдинов Шафагат Фахразович,Тахаутдинов Шафагат Фахразович,exact,100.0
TATN,Тихтуров Евгений Александрович,Тихтуров Евгений Александрович,exact,100.0
TATN,Халимов Рустам Хамисович,Халимов Рустам Хамисович,exact,100.0
TATN,Хисамов Раис Салихович,Хисамов Раис Салихович,exact,100.0
TGKA,Бикмурзин Альберт Фяритович,Бикмурзин Альберт Фяритович,exact,100.0
TGKA,Ведерчик Вадим Евгеньевич,Ведерчик Вадим Евгеньевич,exact,100.0
TGKA,Земляной Евгений Николаевич,Земляной Евгений Николаевич,exact,100.0
TGKA,Иванников Александр Сергеевич,Иванников Александр Сергеевич,exact,100.0
TGKA,Коробкина Ирина Юрьевна,Коробкина Ирина Юрьевна,exact,100.0
TGKA,Максимова Антонина Николаевна,Максимова Антонина Николаевна,exact,100.0
TGKA,Маркелов Виталий Анатольевич,Маркелов Виталий Анатольевич,exact,100.0
TGKA,Осин Никита Юрьевич,Осин Никита Юрьевич,exact,100.0
TGKA,Рогов Александр Владимирович,Рогов Александр Владимирович,exact,100.0
TGKA,Симдякин Вадим Михайлович,Симдякин Вадим Михайлович,exact,100.0
TGKA,Станишевская Раиса Владимировна,Станишевская Раиса Владимировна,exact,100.0
TGKA,Федоров Денис Владимирович,Федоров Денис Владимирович,exact,100.0
TGKA,Шацкий Павел Олегович,Шацкий Павел Олегович,exact,100.0
TGKB,Васильев Олег Юрьевич,Васильев Олег Юрьевич,exact,100.0
TGKB,Грабчак Евгений Петрович,Грабчак Евгений Петрович,exact,100.0
TGKB,Данилов Иван Александрович,Данилов Иван Александрович,exact,100.0
TGKB,Дьяконов Владимир Евгеньевич,Дьяконов Владимир Евгеньевич,exact,100.0
TGKB,Зайцев Михаил Владимирович,Зайцев Михаил Владимирович,exact,100.0
TGKB,Зварыч Ольга Владимировна,Зварыч Ольга Владимировна,exact,100.0
TGKB,Земляной Евгений Николаевич,Земляной Евгений Николаевич,exact,100.0
TGKB,Иванова Юлия Валентиновна,Иванова Юлия Валентиновна,exact,100.0
TGKB,Карпов Илья Игоревич,Карпов Илья Игоревич,exact,100.0
TGKB,Корниенко Андрей Владимирович,Корниенко Андрей Владимирович,exact,100.0
TGKB,Костенко Глеб Александрович,Костенко Глеб Александрович,exact,100.0
TGKB,Медведева Елена Анатольевна,Медведева Елена Анатольевна,exact,100.0
TGKB,Пермякова Ольга Сергеевна,Пермякова Ольга Сергеевна,exact,100.0
TGKB,Серова Ольга Викторовна,Серова Ольга Викторовна,exact,100.0
TGKB,Ушаков Александр Владимирович,Ушаков Александр Владимирович,exact,100.0
TGKB,Федоров Денис Владимирович,Федоров Денис Владимирович,exact,100.0
TGKB,Царева Валентина Валерьевна,Царева Валентина Валерьевна,exact,100.0
TRMK,Венде Франк-Детлеф,Венде Франк-Детлеф,exact,100.0
TRMK,Каплунов Андрей Юрьевич,Каплунов Андрей Юрьевич,exact,100.0
TRMK,Кузьминов Ярослав Иванович,Кузьминов Ярослав Иванович,exact,100.0
TRMK,Оборский Владимир Брониславович,Оборский Владимир Брониславович,exact,100.0
TRMK,Папин Денис,Папин Денис,exact,100.0
TRMK,Петросян Тигран Ишханович,Петросян Тигран Ишханович,exact,100.0
TRMK,Позолотина Елена Ивановна,Позолотина Елена Ивановна,exact,100.0
TRMK,Попов Михаил Владимирович,Попов Михаил Владимирович,exact,100.0
TRMK,Пышминцев Игорь Юрьевич,Пышминцев Игорь Юрьевич,exact,100.0
TRMK,Пьянков Борис Григорьевич,Пьянков Борис Григорьевич,exact,100.0
TRMK,Романенко Алексей Михайлович,Романенко Алексей Михайлович,exact,100.0
TRMK,Чикалов Сергей Геннадьевич,Чикалов Сергей Геннадьевич,exact,100.0
TRMK,Ширяев Александр Георгиевич,Ширяев Александр Георгиевич,exact,100.0
TRMK,Шматович Владимир Владимирович,Шматович Владимир Владимирович,exact,100.0
TRMK,Якоб Дмитрий,Якоб Дмитрий,exact,100.0
TRNFP,Андронов Сергей Александрович,Андронов Сергей Александрович,exact,100.0
TRNFP,Бадалов Андрей Юрьевич,Бадалов Андрей Юрьевич,exact,100.0
TRNFP,Гришанин Максим Сергеевич,Гришанин Максим Сергеевич,exact,100.0
TRNFP,Дмитриев Кирилл Александрович,Дмитриев Кирилл Александрович,exact,100.0
TRNFP,Ефремов Александр Михайлович,Ефремов Александр Михайлович,exact,100.0
TRNFP,Каланда Владимир Александрович,Каланда Владимир Александрович,exact,100.0
TRNFP,Король Борис Михайлович,Король Борис Михайлович,exact,100.0
TRNFP,Корсик Александр Леонидович,Корсик Александр Леонидович,exact,100.0
TRNFP,Новак Александр Валентинович,Новак Александр Валентинович,exact,100.0
TRNFP,Ревель-Муроз Павел Александрович,Ревель-Муроз Павел Александрович,exact,100.0
TRNFP,Савкин Владимир Васильевич,Савкин Владимир Васильевич,exact,100.0
TRNFP,Сазанов Алексей Валерьевич,Сазанов Алексей Валерьевич,exact,100.0
TRNFP,Салыгин Валерий Иванович,Салыгин Валерий Иванович,exact,100.0
TRNFP,Скворцов Вячеслав Михайлович,Скворцов Вячеслав Михайлович,exact,100.0
TRNFP,Сорокин Павел Юрьевич,Сорокин Павел Юрьевич,exact,100.0
TRNFP,Токарев Николай Петрович,Токарев Николай Петрович,exact,100.0
TRNFP,Уваров Алексей Константинович,Уваров Алексей Константинович,exact,100.0
TRNFP,Шмаль Геннадий Иосифович,Шмаль Геннадий Иосифович,exact,100.0
TRNFP,Шоцкий Сергей Александрович,Шоцкий Сергей Александрович,exact,100.0
TRNFP,Щурова Елена Владимировна,Щурова Елена Владимировна,exact,100.0
TTLK,Алексеев Сергей Владимирович,Алексеев Сергей Владимирович,exact,100.0
TTLK,Алтынбаева Ландыш Завдятовна,Алтынбаева Ландыш Завдятовна,exact,100.0
TTLK,Белобородов Сергей Александрович,Белобородов Сергей Александрович,exact,100.0
TTLK,Воробьев Михаил Сергеевич,Воробьев Михаил Сергеевич,exact,100.0
TTLK,Камалетдинов Тимур Русланович,Камалетдинов Тимур Русланович,exact,100.0
TTLK,Минниханов Расуль Рифкатович,Минниханов Расуль Рифкатович,exact,100.0
TTLK,Минниханов Рифкат Нургалиевич,Минниханов Рифкат Нургалиевич,exact,100.0
TTLK,Надин Артем Александрович,Надин Артем Александрович,exact,100.0
TTLK,Нафигин Альберт Ильдарович,Нафигин Альберт Ильдарович,exact,100.0
TTLK,Нургалеев Ильдар Тахиржанович,Нургалеев Ильдар Тахиржанович,exact,100.0
TTLK,Нурутдинов Айрат Рафкатович,Нурутдинов Айрат Рафкатович,exact,100.0
TTLK,Осадченко Анастасия Михайловна,Осадченко Анастасия Михайловна,exact,100.0
TTLK,Сибгатуллин Ильнар Ильдарович,Сибгатуллин Ильнар Ильдарович,exact,100.0
TTLK,Сорокин Валерий Юрьевич,Сорокин Валерий Юрьевич,exact,100.0
TTLK,Сотов Денис Игоревич,Сотов Денис Игоревич,exact,100.0
TTLK,Степанов Максим Александрович,Степанов Максим Александрович,exact,100.0
TTLK,Урлин Андрей Олегович,Урлин Андрей Олегович,exact,100.0
TTLK,Фролов Дмитрий Александрович,Фролов Дмитрий Александрович,exact,100.0
TTLK,Шагиахметов Сергей Равилевич,Шагиахметов Сергей Равилевич,exact,100.0
TTLK,Шафигуллин Лутфулла Нурисламович,Шафигуллин Лутфулла Нурисламович,exact,100.0
TTLK,Яковлев Альберт Валерьевич,Яковлев Альберт Валерьевич,exact,100.0
UGLD,Клёцкин Артём,Клёцкин Артём,exact,100.0
UGLD,Курбанов Руслан Магамедович,Курбанов Руслан Магамедович,exact,100.0
UGLD,Струков Константин Иванович,Струков Константин Иванович,exact,100.0
UGLD,Яковлев Дмитрий,Яковлев Дмитрий,exact,100.0
UPRO,Алексеенков Денис Александрович,Алексеенков Денис Александрович,exact,100.0
UPRO,Артемьев Игорь Юрьевич,Артемьев Игорь Юрьевич,exact,100.0
UPRO,Бейгер Мария Игоревна,Бейгер Мария Игоревна,exact,100.0
UPRO,Деркач Николай Николаевич,Деркач Николай Николаевич,exact,100.0
UPRO,Ермиличев Дмитрий Валерьевич,Ермиличев Дмитрий Валерьевич,exact,100.0
UPRO,Иванова Оксана Николаевна,Иванова Оксана Николаевна,exact,100.0
UPRO,Иноземцев Евгений Александрович,Иноземцев Евгений Александрович,exact,100.0
UPRO,Казарин Дмитрий Иванович,Казарин Дмитрий Иванович,exact,100.0
UPRO,Кирпичников Михаил Петрович,Кирпичников Михаил Петрович,exact,100.0
UPRO,Королев Виталий Геннадьевич,Королев Виталий Геннадьевич,exact,100.0
UPRO,Маликова Дина Ринатовна,Маликова Дина Ринатовна,exact,100.0
UPRO,Некипелов Александр Дмитриевич,Некипелов Александр Дмитриевич,exact,100.0
UPRO,Никонов Василий Владиславович,Никонов Василий Владиславович,exact,100.0
UPRO,Овчинников Сергей Борисович,Овчинников Сергей Борисович,exact,100.0
UPRO,Павлов Алексей Юрьевич,Павлов Алексей Юрьевич,exact,100.0
UPRO,Поварницын Андрей Васильевич,Поварницын Андрей Васильевич,exact,100.0
UPRO,Попов Игорь Викторович,Попов Игорь Викторович,exact,100.0
UPRO,Семенова Вероника Николаевна,Семенова Вероника Николаевна,exact,100.0
UPRO,Талалаева Елена Владимировна,Талалаева Елена Владимировна,exact,100.0
UPRO,Тарасенко Оксана Валерьевна,Тарасенко Оксана Валерьевна,exact,100.0
UPRO,Шишкин Андрей Николаевич,Шишкин Андрей Николаевич,exact,100.0
VKCO,Азаренко Елена,Азаренко Елена,exact,100.0
VKCO,Айвазов Александр,Айвазов Александр,exact,100.0
VKCO,Анисимов Никита,Анисимов Никита,exact,100.0
VKCO,Антонова Ульяна,Антонова Ульяна,exact,100.0
VKCO,Багудина Елена Геннадьевна,Багудина Елена Геннадьевна,exact,100.0
VKCO,Борыславская Светлана,Борыславская Светлана,exact,100.0
VKCO,Гогичаты Мераб,Гогичаты Мераб,exact,100.0
VKCO,Гордин Михаил,Гордин Михаил,exact,100.0
VKCO,Дуксин Николай,Дуксин Николай,exact,100.0
VKCO,Зыбина Мария,Зыбина Мария,exact,100.0
VKCO,Карпов Антон,Карпов Антон,exact,100.0
VKCO,Кириенко Владимир Сергеевич,Кириенко Владимир Сергеевич,exact,100.0
VKCO,Китова Екатерина,Китова Екатерина,exact,100.0
VKCO,Ковальчук Степан,Ковальчук Степан,exact,100.0
VKCO,Куприянов Сергей,Куприянов Сергей,exact,100.0
VKCO,Кучай Анастасия,Кучай Анастасия,exact,100.0
VKCO,Мальгинов Антон,Мальгинов Антон,exact,100.0
VKCO,Меркутов Алексей,Меркутов Алексей,exact,100.0
VKCO,Мыздриков Иван,Мыздриков Иван,exact,100.0
VKCO,Попов Петр,Попов Петр,exact,100.0
VKCO,Сиренко Ирина,Сиренко Ирина,exact,100.0
VKCO,Тадевосян Максим,Тадевосян Максим,exact,100.0
VKCO,Устинов Антон,Устинов Антон,exact,100.0
VKCO,Фролов Антон,Фролов Антон,exact,100.0
VKCO,Хайбуллов Рустам,Хайбуллов Рустам,exact,100.0
VKCO,Хуснояров Фарит,Хуснояров Фарит,exact,100.0
VKCO,Чудаков Дмитрий,Чудаков Дмитрий,exact,100.0
VKCO,Яковлева Наталья,Яковлева Наталья,exact,100.0
VSEH,Агранович Мария,Агранович Мария,exact,100.0
VSEH,Алеева Гульнара Ринатовна,Алеева Гульнара Ринатовна,exact,100.0
VSEH,Безумов Олег Игоревич,Безумов Олег Игоревич,exact,100.0
VSEH,Гребенюк Михаил Сергеевич,Гребенюк Михаил Сергеевич,exact,100.0
VSEH,Гришков Сергей,Гришков Сергей,exact,100.0
VSEH,Грунин Дмитрий,Грунин Дмитрий,exact,100.0
VSEH,Денисенко Сергей,Денисенко Сергей,exact,100.0
VSEH,Ершов Роман Владимирович,Ершов Роман Владимирович,exact,100.0
VSEH,Иванов Павел Андреевич,Иванов Павел Андреевич,exact,100.0
VSEH,Кузин Вадим Сергеевич,Кузин Вадим Сергеевич,exact,100.0
VSEH,Куприянов Иван,Куприянов Иван,exact,100.0
VSEH,Луннов Андрей Геннадьевич,Луннов Андрей Геннадьевич,exact,100.0
VSEH,Фахрутдинов Валентин Кириллович,Фахрутдинов Валентин Кириллович,exact,100.0
VSEH,Школлер Роман Александрович,Школлер Роман Александрович,exact,100.0
VSEH,Шмелева Мария Николаевна,Шмелева Мария Николаевна,exact,100.0
VSMO,Бабин Владимир Семенович,Бабин Владимир Семенович,exact,100.0
VSMO,Белясова Анна Владимировна,Белясова Анна Владимировна,exact,100.0
VSMO,Болотникова Юлия Владимировна,Болотникова Юлия Владимировна,exact,100.0
