ticker,name,yandex_count,is_ceo,source_positions,media_score
ELFV,Рачкин Сергей Владимирович,220.0,False,Член Правления,46.8878047476761
SBER,Mikhail Ratinskii,218.0,False,Comptroller/Controller/Auditor,46.8088416393624
MDMG,Кудимов Юрий Александрович,216.0,False,Член СД,46.729154088746
TTLK,Нургалеев Ильдар Тахиржанович,215.0,False,Заместитель генерального директора ПАО «Таттелеком» по информационной безопасности — директор департамента ИТ,46.68903446964132
VSMO,Вищаненко Антон Владимирович,215.0,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,46.68903446964132
HEAD,Дуглас Гарднер,212.0,False,Член СД,46.56755162091558
SNGS,Vladislav Barankov,211.0,False,Director of Finance/CFO,46.526676806219086
SFIN,Goltsman Anton Vladimirovich,211.0,False,Director/Board Member,46.526676806219086
NKNC,Александр Анатольевич Петров,209.0,False,Член совета директоров,46.444345553834104
SNGS,Viktor Mikhaylovich Krivosheyev,209.0,False,Director/Board Member,46.444345553834104
ROSN,Pedro A. Aquino,209.0,False,Director/Board Member,46.444345553834104
OZPH,Павел Грядунов,209.0,False,Директор по стратегии. член СД,46.444345553834104
MRKU,Дмитрий Александрович Воденников,207.0,True,"Генеральный директор, председатель правления, член совета директоров",46.36122643060695
MRKP,Vitaly Yuryevich Zarkhin,204.0,False,Director/Board Member,46.235037062072955
HYDR,Евграфова Елена Олеговна,202.0,False,Член СД,46.149880673187646
ROSN,Valentin Gennadyevich Mamayev,202.0,False,Corporate Officer/Principal,46.149880673187646
MOEX,Anton Vladimirovich Terentiev,201.0,False,Investor Relations Contact,46.10698734111236
VSMO,Белясова Анна Владимировна,201.0,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,46.10698734111236
GLTR,Газизов Антон,199.0,False,"Управляющий директор, член СД",46.02055994052901
DELI,Белотуркин Александр,198.0,False,CTO,45.97702159326026
SOFL,Станислав Халиков,197.0,False,Директор Софтлайн финанс,45.933263908304
TATN,Глухова Лариса Юрьевна,197.0,False,Член Совета директоров (избрана 27.06.2024),45.933263908304
MRKU,Елена Викторовна Андреева,194.0,False,Член совета директоров,45.80065244550802
SPBE,Oleg Vladimirovich Mikhasenko,192.0,False,Director/Board Member,45.71110647619139
GLTR,Стефан Хенрих,192.0,False,Член СД,45.71110647619139
MRKZ,Владимир Вячеславович Харитонов,190.0,False,Член совета директоров,45.62062771957891
TATN,Крюков Валерий Анатольевич,189.0,False,Независимый член Совета директоров (избран 27.06.2024),45.57503243328431
TATN,Неклюдов Сергей Вячеславович,187.0,False,Независимый член Совета директоров (избран 27.06.2024),45.483117479337245
MRKU,Марина Александровна Лаврова,182.0,False,Член совета директоров,45.24898249203828
ALRS,Павленко Сергей Витальевич,181.0,False,Первый зам. ген. дир. Исполнительный директор,45.2013884984706
SVCB,Mikhail Vasilyevich Klyukin,181.0,False,Director/Board Member,45.2013884984706
T,Александр Ильич Исаев,179.0,False,Director/Board Member,45.10541092419987
ENPG,Гераскин Вадим Викторович,178.0,False,Член СД,45.05702148376194
UPRO,Семенова Вероника Николаевна,176.0,False,Начальник Управления внутреннего аудита ПАО «Юнипро»,44.9594262761699
SPBE,Eric Berthelot,176.0,False,Director/Board Member,44.9594262761699
RUAL,Lyudmila Petrovna Galenskaya,175.0,False,Director/Board Member,44.91021434796149
ABIO,Примак Алексей Евгеньевич,175.0,False,Член СД,44.91021434796149
TRMK,Якоб Дмитрий,173.0,False,Заместитель генерального директора ПАО «ТМК» по информационным технологиям,44.81094604355341
MVID,Денис Владимирович Голышев,173.0,False,Член совета директоров,44.81094604355341
HNFG,Рихтер Пауль,171.0,False,Член СД,44.710530103272134
LSNGP,Денисов Игорь Вадимович,170.0,False,Член СД,44.659883416955175
MGTSP,Ирина Владимировна Карева,169.0,False,финансовый директор,44.60893968092652
MRKZ,Анна Владимировна Изотова,168.0,False,"Заместитель генерального директора по правовому обеспечению и корпоративному управлению, член правления",44.55769539014451
ROSN,Hamad Al-Mohannadi,167.0,False,Director/Board Member,44.50614697716245
DATA,Гревцев Виктор Викторович,166.0,False,Руководитель подразделения внутреннего аудита,44.454290810638334
VKCO,Хайбуллов Рустам,166.0,False,Вице-президент по стратегическим проектам VK,44.454290810638334
VKCO,Тадевосян Максим,161.0,False,Вице-президент по развитию бизнеса и стратегии VK,44.19026190787073
MRKU,Павел Валерьевич Родин,144.0,False,Член совета директоров,43.227322498111974
GEMC,Вольский Владислав Михайлович,143.0,False,Член СД,43.16721234752822
YDEX,Иван Задохин,141.0,False,Операционный директор Яндекс Маркета,43.045729498802494
MRKC,Aleksander Viktorovich Varvarin,139.0,False,Director/Board Member,42.92252343172101
MGTSP,Инеса Галактионова,135.0,False,Director/Board Member,42.670741104254866
MGTSP,Виктор Леонидович Белов,135.0,False,Director/Board Member,42.670741104254866
SVAV,Zoya Kaika,135.0,False,Director/Board Member,42.670741104254866
VKCO,Кучай Анастасия,128.0,False,Вице-президент по персоналу VK с июня 2024 года,42.211757541501555
MRKC,Andrey Logatkin,123.0,False,Director/Board Member,41.868397336998676
RKKE,Александр Сергеевич Федоров,120.0,False,член совета директоров,41.655671224853606
MSNG,Konstantin Vasilyevich Komissarov,119.0,False,Director/Board Member,41.58358880208678
VSMO,Вишневский Илья Игоревич,119.0,False,Член Совета директоров ПАО «Корпорация ВСМПО-АВИСМА»,41.58358880208678
MRKC,Andrey Yuryevich Zemskov,118.0,False,Chief Investment Officer,41.510903172118525
EUTR,Депутатов Георгий Юрьевич,115.0,False,Руководитель подразделения внутреннего аудита,41.289123921440314
NVTK,Алексей Орел,113.0,False,Член СД,41.13806129484208
NKNC,Сергей Викторович Гринько,107.0,False,Член совета директоров,40.66843978575764
MRKP,Oleg Romanovich Fedorov,105.0,False,Director/Board Member,40.50608212233542
NKHP,Ryashit Akzhigitov,103.0,False,Director/Board Member,40.34063174672327
NKHP,Roman Kron,102.0,False,Director/Board Member,40.25670952774466
RTKM,Anna Borisovna Tregubenkova,97.0,False,Director of Finance/CFO,39.824486922913025
MSRS,Larisa Anatolyevna Romanovskaya,96.0,False,Director/Board Member,39.7354001717674
MSRS,Vsevolod Evgenyevich Ivanov,95.0,False,Chief Tech/Sci/R&D Officer,39.64539022541513
MRKZ,Александр Викторович Шевчук,95.0,False,Член совета директоров,39.64539022541513
MRKZ,Мария Геннадьевна Тихонова,94.0,False,Член совета директоров,39.55443774940064
MRKZ,Олег Романович Федоров,92.0,False,Член совета директоров,39.3696247752281
NKHP,Aleksey Vladimirovich Chemerichko,92.0,True,Chief Executive Officer,39.3696247752281
GLTR,Джафар Борхан,91.0,False,Член СД,39.27572243262262
MRKC,Larisa Anatolyevna Romanovskaya,89.0,False,Director/Board Member,39.0848162403162
MRKV,Irina Yurievna Puchkova,88.0,False,Director of Finance/CFO,38.987766268724066
POSI,Даниил Александрович Рыбак,86.0,False,член совета директоров,38.790351359669735
SVCB,Sergey Nikolaevich Bondarovich,86.0,False,Director/Board Member,38.790351359669735
UPRO,Бейгер Мария Игоревна,81.0,False,Исполняющая обязанности директора по связям с общественностью и органами власти; пресс-секретарь ПАО «Юнипро» с декабря 2024 года,38.27624380151762
RASP,Владимир Федорович Мельниченко,81.0,True,Генеральный директор,38.27624380151762
NMTP,Шабанов Тимур Кайсерович,81.0,False,Главный инженер,38.27624380151762
SVCB,Elena Alexandrovna Cherstvova,78.0,False,Corporate Officer/Principal,37.95250886084331
FIVE,Мурашкин Андрей Игоревич,77.0,False,Руководитель подразделения внутреннего контроля и управления рисками,37.84185918495269
MRKZ,Артем Геннадьевич Алешин,77.0,False,Член совета директоров,37.84185918495269
MVID,Дмитрий Игоревич Пылев,77.0,False,Член совета директоров,37.84185918495269
NKNC,Игорь Георгиевич Климов,74.0,False,Председатель совета директоров; член совета директоров,37.50119269487476
VKCO,Гогичаты Мераб,73.0,False,Вице-президент по инфраструктуре и прикладным сервисам VK,37.384601922929235
MOEX,Olga Vyacheslavovna Melentyeva,65.0,False,Comptroller/Controller/Auditor,36.390847102307234
MRKZ,Денис Владимирович Ягодка,60.0,False,"Первый заместитель генерального директора — главный инженер, член правления",35.70656568604152
MVID,Степан Борисович Кузнецов,58.0,False,Член совета директоров,35.41700947017314
MRKZ,Карина Андреевна Аганова,58.0,False,"Заместитель генерального директора по развитию дополнительных услуг, член правления",35.41700947017314
MRKP,Sergey Vladimirovich Khlusov,56.0,False,Corporate Officer/Principal,35.1174666109584
POSI,Карина Суреновна Саркисян,54.0,False,член совета директоров,34.8072235568658
MRKZ,Алексей Александрович Полинов,53.0,False,Председатель совета директоров,34.64784510187397
RUAL,Semen Viktorovich Mironov,53.0,False,Director/Board Member,34.64784510187397
MVID,Евгений Александрович Щепелин,51.0,False,Член совета директоров,34.3200370628396
POSI,Андрей Игоревич Кузин,49.0,False,член совета директоров,33.97937057276167
VSMO,Болотникова Юлия Владимировна,48.0,False,Корпоративный секретарь; секретарь Совета директоров,33.803892239029345
NKHP,Yevgeniy Sutchenko,48.0,False,Corporate Officer/Principal,33.803892239029345
MRKZ,Василий Васильевич Вычегжанин,46.0,False,Член совета директоров,33.441928111569894
POSI,Максим Георгиевич Филиппов,45.0,False,член совета директоров,33.25512774873895
MRKC,Alexander Viktorovich Golovtsov,44.0,False,Director/Board Member,33.06422155643253
MRKU,Алексей Александрович Полинов,43.0,False,Член совета директоров,32.86902498019414
SNGS,Ivan Kalistratovich Dinichenko,41.0,False,Director/Board Member,32.464957609395114
TTLK,Алтынбаева Ландыш Завдятовна,39.0,False,Директор филиала ПАО «Таттелеком»; руководитель Буинского ЗУЭС,32.041171996090014
MRKV,Oleg Grigoryevich Pavlov,37.0,False,Chief Tech/Sci/R&D Officer,31.59564448884531
TTLK,Сибгатуллин Ильнар Ильдарович,37.0,False,Заместитель генерального директора ПАО «Таттелеком» по массовому рынку и маркетингу с апреля 2024 года,31.59564448884531
MSRS,Sergey Valentinovich Grischenko,35.0,False,Director/Board Member,31.126022979760876
SVAV,Lyudmila Viktorovna Afanasyeva,34.0,False,Comptroller/Controller/Auditor,30.88133406395367
MGTSP,Роман Валерьевич Райков,31.0,False,Director/Board Member,30.102973419418365
NLMK,Nikolai Alexeevich Gagarin,31.0,False,Director/Board Member,30.102973419418365
T,Илья Николаевич Писемский,30.0,False,Director/Board Member,29.827207969231324
ENPG,Кристофер Бернэм,30.0,False,Председатель СД,29.827207969231324
MVID,Йоханнес Мария Толай,29.0,False,Член совета директоров,29.542399434319435
MRKV,Yulia Gennadyevna Burtseva,26.0,False,Investor Relations Contact,28.627250417990293
MRKU,Владимир Александрович Рябушев,24.0,False,"Первый заместитель генерального директора — главный инженер, заместитель председателя правления",27.958775888877994
MRKP,Andrey Vladimirovich Morozov,22.0,False,Director/Board Member,27.23453306485528
MRKV,Konstantin Valeryevich Kravchenko,21.0,False,Director/Board Member,26.848430296310475
NMTP,Ларин Вадим Михайлович,20.0,False,Заместитель генерального директора - руководитель коммерческой дирекции,26.444362925511438
NKHP,Ivan Akhmedovich Chepovoy,19.0,False,Director/Board Member,26.020577312206342
VSMO,Сбытов Максим Александрович,18.0,False,Директор по управлению персоналом,25.575049804961637
NKNC,Денис Владимирович Голенков,17.0,False,Член совета директоров,25.105428295877203
MRKC,Maxim Mikhailovich Saukh,17.0,False,Director/Board Member,25.105428295877203
SFIN,Boikova Tatyana Olegovna,17.0,False,Director/Board Member,25.105428295877203
MRKC,Dmitry Alexandrovich Chevkin,16.0,False,Director/Board Member,24.608957052603845
MRKV,Leonid Yuryevich Akimov,15.0,False,Director/Board Member,24.082378735534693
T,Александр Борисович Лебединский,15.0,False,Director/Board Member,24.082378735534693
GLTR,Абдултайаб Бахрейнвала,14.0,False,Член СД,23.521804750435763
OZPH,Олег Эдуардович Минаков,14.0,False,Генеральный директор. член СД,23.521804750435763
WUSH,Камойлик Юлия,14.0,False,Директор по коммуникациям Whoosh,23.521804750435763
MSNG,Andrey Nikolaevich Tabelskiy,14.0,False,Director/Board Member,23.521804750435763
SGZH,Salavat Asgatovich Mirsaev,13.0,False,General Counsel,22.92254080339834
GLTR,Юсеф Абу Лабан,13.0,False,Член СД,22.92254080339834
RKKE,Георгий Львович Форсов,13.0,False,член совета директоров,22.92254080339834
RKKE,Никита Юрьевич Никифоров,12.0,False,член совета директоров,22.278847695072255
MRKU,Ольга Вячеславовна Очередько,11.0,False,"Заместитель генерального директора по экономике и финансам, член правления",21.58360617376411
MSNG,Denis Sergeyevich Voronchikhin,10.0,False,Investor Relations Contact,20.827835612426803
RKKE,Константин Владимирович Романов,10.0,False,член совета директоров,20.827835612426803
SNGS,Georgy Rashitovich Mukhamadeyev,10.0,False,Director/Board Member,20.827835612426803
T,Валерия Александровна Павлюкова,9.0,False,Director/Board Member,19.99998262832267
ETLN,Андреас Крифтис,9.0,False,Член СД,19.99998262832267
RASP,Эрик Стойлл,9.0,False,независимый неисполнительный член совета директоров,19.99998262832267
VKCO,Борыславская Светлана,8.0,False,Финансовый директор VK,19.08483361199353
VSEH,Алеева Гульнара Ринатовна,7.0,False,Корпоративный секретарь ПАО «ВИ.ру» с 20 июня 2024 года,18.061784051651017
SNGS,Ildus Shagalievich Usmanov,7.0,False,Director/Board Member,18.061784051651017
MRKU,Михаил Александрович Бычко,6.0,False,Член совета директоров,16.901946119514673
MOEX,Ramón Morales Adarraga,6.0,False,Director/Board Member,16.901946119514673
MVID,Роман Стенцель / Roman Stenzel,5.0,False,Член совета директоров,15.563011489880438
ROSN,Faisal Al-Suwaidi,5.0,False,Director/Board Member,15.563011489880438
RNFT,Igor Ivanovich Kirdoda,5.0,False,Director/Board Member,15.563011489880438
RUAL,Chris Burnham,5.0,False,Director/Board Member,15.563011489880438
NKHP,Olga Vladimirovna Vodzinskaya,4.0,False,Comptroller/Controller/Auditor,13.979387944438997
MRKU,Алексей Вячеславович Коптев,4.0,False,Член совета директоров,13.979387944438997
RKKE,Александр Иванович Быков,4.0,False,член совета директоров,13.979387944438997
SVCB,Nikolay Narayan Varma,4.0,False,Director/Board Member,13.979387944438997
RUAL,Karen Li,3.0,False,Investor Relations Contact,12.041189367767346
RKKE,Павел Анатольевич Суворов,3.0,False,член совета директоров,12.041189367767346
MRKV,Dmitriy Lvovich Zaretsky,3.0,False,Chief Investment Officer,12.041189367767346
POLY,HE Abdulsalam Al Murshidi,2.0,False,Chair,9.542416805996766
NVTK,Эммануэль Кид,2.0,False,Член СД,9.542416805996766
SNGS,Andrei Vladislavovich Druchinin,2.0,False,Comptroller/Controller/Auditor,9.542416805996766
RUAL,Lok Tung Chan,1.0,False,Corporate Secretary,6.020594683883673
SPBE,Alexander Valentinovich Chmel,1.0,False,Director/Board Member,6.020594683883673
FEES,Кулишов Григорий Викторович,1.0,False,CSO,6.020594683883673
MTLR,Dmitry S. Voytkus,1.0,False,Comptroller/Controller/Auditor,6.020594683883673
RUAL,Bernard Zonneveld,1.0,False,Chairman,6.020594683883673
MSNG,Elena Yuryevna Novenkova,1.0,False,Corporate Officer/Principal,6.020594683883673
MRKC,Sergey Aleksandrovich Ternikov,1.0,False,Investor Relations Contact,6.020594683883673
RTKM,Darius Khalitov,1.0,False,Chief Tech/Sci/R&D Officer,6.020594683883673
ENPG,Джеймс У. Рэйдер,,False,Член СД,
GLTR,Жуслен Хейраллах,,False,Член СД,
GLTR,Абдулла Белобайда,,False,Член СД,
MGNT,Vitikhovich M. Viktorovna,,False,Director/Board Member,
MOEX,Paul Anne F Bodart,,False,Director/Board Member,
MRKC,Artem Gennadievich Aleshin,,False,Director of Finance/CFO,
MRKC,Aleksander V. Shevchuk,,False,Director/Board Member,
MRKP,Alexandrovich T. Sergey,,False,Investor Relations Contact,
MRKU,Карина Владимировна Дашко,,False,Член совета директоров,
MRKV,Aleksander V. Shevchuk,,False,Director/Board Member,
MRKV,Andrey P. Tulba,,False,Director/Board Member,
MTSS,Artem I. Zassoursky,,False,Director/Board Member,
NLMK,Irene Spitzberg,,False,Chief Tech/Sci/R&D Officer,
NLMK,Veraszto M. Thomas,,False,Director/Board Member,
NLMK,Joachim Otto Jacob Limberg,,False,Director/Board Member,
POLY,Pascale Jeannin Perez,,False,Independent Non-Executive Director,
ROSN,Ural A. Latypov,,False,Corporate Officer/Principal,
RTKM,Alexey V. Sapunov,,False,Chief Tech/Sci/R&D Officer,
RTKM,Elena V. Shmeleva,,False,Director/Board Member,
SBER,Oleg V. Chistyakov,,False,Comptroller/Controller/Auditor,
