iteration,spearman_vs_equal,kendall_tau_b_vs_equal,mean_abs_rank_shift_vs_equal,max_abs_rank_shift_vs_equal,top_k_jaccard_vs_equal,l1_from_equal_vs_equal,max_weight_vs_equal,spearman_vs_point_critic,kendall_tau_b_vs_point_critic,mean_abs_rank_shift_vs_point_critic,max_abs_rank_shift_vs_point_critic,top_k_jaccard_vs_point_critic,l1_from_equal_vs_point_critic,max_weight_vs_point_critic
584,0.9792008757525997,0.9206349206349207,1.0,7.0,0.8181818181818182,0.4337283254829958,0.38329168250085066,0.9857690202517788,0.9153439153439152,0.9285714285714286,3.0,0.8181818181818182,0.4337283254829958,0.38329168250085066
585,0.9693486590038315,0.8624338624338624,1.4285714285714286,5.0,0.8181818181818182,0.5276005255407918,0.37916211399763583,0.9638752052545155,0.8677248677248677,1.5,7.0,0.8181818181818182,0.5276005255407918,0.37916211399763583
586,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.5608619710293994,0.46288337408600355,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.5608619710293994,0.46288337408600355
587,0.9644225506294472,0.857142857142857,1.5,7.0,0.6666666666666666,0.6400056643256422,0.48805103560931506,0.9934318555008209,0.9576719576719577,0.5714285714285714,2.0,1.0,0.6400056643256422,0.48805103560931506
588,0.9594964422550629,0.8465608465608466,1.5,7.0,0.6666666666666666,0.6154673224349557,0.4293273415304284,0.9983579638752054,0.9894179894179893,0.14285714285714285,2.0,1.0,0.6154673224349557,0.4293273415304284
589,0.9770114942528736,0.91005291005291,1.1428571428571428,7.0,0.8181818181818182,0.47417715794412335,0.41155509653614647,0.9901477832512315,0.9365079365079365,0.7142857142857143,3.0,0.8181818181818182,0.47417715794412335,0.41155509653614647
590,0.9846743295019157,0.9206349206349207,1.0714285714285714,3.0,1.0,0.39999999999999997,0.30646547327802404,0.9589490968801313,0.8730158730158729,1.4285714285714286,9.0,0.6666666666666666,0.39999999999999997,0.30646547327802404
591,0.9748221127531472,0.8888888888888887,1.2142857142857142,5.0,0.6666666666666666,0.5092184811245204,0.3818298526745044,0.996168582375479,0.9682539682539683,0.35714285714285715,2.0,1.0,0.5092184811245204,0.3818298526745044
592,0.9616858237547894,0.8624338624338624,1.3571428571428572,7.0,0.8181818181818182,0.6483195092804167,0.46294655791684963,0.9967159277504104,0.9735449735449735,0.35714285714285715,2.0,0.8181818181818182,0.6483195092804167,0.46294655791684963
593,0.9616858237547894,0.8306878306878307,1.7142857142857142,5.0,0.6666666666666666,0.6022020921147544,0.35152070844622524,0.983032293377121,0.9206349206349207,0.8571428571428571,5.0,1.0,0.6022020921147544,0.35152070844622524
594,0.9764641488779421,0.8888888888888887,1.2142857142857142,5.0,0.6666666666666666,0.5185524094562487,0.3816867055576648,0.9950738916256158,0.9682539682539683,0.35714285714285715,3.0,1.0,0.5185524094562487,0.3816867055576648
595,0.9775588396278051,0.8941798941798942,1.2142857142857142,5.0,0.8181818181818182,0.4787825454301692,0.3230634159359597,0.9797482211275315,0.91005291005291,1.0714285714285714,6.0,0.8181818181818182,0.4787825454301692,0.3230634159359597
596,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.610332150161687,0.49551855053711197,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.610332150161687,0.49551855053711197
597,0.9775588396278051,0.8835978835978835,1.2857142857142858,5.0,0.6666666666666666,0.4911123648709756,0.36421359831895966,0.9896004378762999,0.9417989417989417,0.7142857142857143,4.0,1.0,0.4911123648709756,0.36421359831895966
598,0.9731800766283524,0.857142857142857,1.4285714285714286,5.0,0.6666666666666666,0.5508439250789403,0.35585423765066115,0.9863163656267103,0.9259259259259259,0.7857142857142857,4.0,1.0,0.5508439250789403,0.35585423765066115
599,0.9715380405035577,0.8835978835978835,1.2142857142857142,7.0,0.6666666666666666,0.5812321338404385,0.48677174494799985,0.9901477832512315,0.9417989417989417,0.7857142857142857,3.0,1.0,0.5812321338404385,0.48677174494799985
600,0.9737274220032841,0.8835978835978835,1.1428571428571428,5.0,0.8181818181818182,0.5444398802050707,0.3771426711126271,0.9896004378762999,0.9417989417989417,0.7142857142857143,4.0,0.8181818181818182,0.5444398802050707,0.3771426711126271
601,0.9704433497536945,0.8888888888888887,1.1428571428571428,7.0,0.8181818181818182,0.5703877350036495,0.47393948821981124,0.996168582375479,0.9682539682539683,0.42857142857142855,2.0,0.8181818181818182,0.5703877350036495,0.47393948821981124
602,0.9775588396278051,0.8835978835978835,1.2142857142857142,5.0,0.6666666666666666,0.4832957647950911,0.33724785700632104,0.9917898193760263,0.9523809523809524,0.5714285714285714,4.0,1.0,0.4832957647950911,0.33724785700632104
603,0.9594964422550629,0.8465608465608466,1.5,7.0,0.6666666666666666,0.6831820208337938,0.49939961730186766,0.9983579638752054,0.9894179894179893,0.14285714285714285,2.0,1.0,0.6831820208337938,0.49939961730186766
604,0.9693486590038315,0.8730158730158729,1.2857142857142858,5.0,0.8181818181818182,0.47042041044245536,0.3686909477796631,0.9627805145046523,0.91005291005291,1.2142857142857142,10.0,0.8181818181818182,0.47042041044245536,0.3686909477796631
605,0.9715380405035577,0.8783068783068783,1.2142857142857142,5.0,0.8181818181818182,0.5792603571110002,0.3987714084632975,0.9934318555008209,0.9576719576719577,0.5,3.0,0.8181818181818182,0.5792603571110002,0.3987714084632975
606,0.9786535303776682,0.8888888888888887,1.1428571428571428,5.0,0.6666666666666666,0.5160110151041217,0.36632355710153086,0.9923371647509577,0.9576719576719577,0.5714285714285714,4.0,1.0,0.5160110151041217,0.36632355710153086
607,0.9770114942528736,0.8941798941798942,1.1428571428571428,5.0,0.8181818181818182,0.5162407267967071,0.37640567854370616,0.994526546250684,0.9629629629629629,0.42857142857142855,3.0,0.8181818181818182,0.5162407267967071,0.37640567854370616
608,0.9813902572523261,0.91005291005291,0.9285714285714286,5.0,0.8181818181818182,0.44609117438481627,0.34659037353802297,0.983032293377121,0.947089947089947,0.7142857142857143,7.0,0.8181818181818182,0.44609117438481627,0.34659037353802297
609,0.9540229885057472,0.8465608465608466,1.7142857142857142,7.0,0.8181818181818182,0.4747561301358335,0.37132631274224054,0.9315818281335522,0.8518518518518519,1.7142857142857142,11.0,0.6666666666666666,0.4747561301358335,0.37132631274224054
610,0.9655172413793103,0.8730158730158729,1.3571428571428572,7.0,0.8181818181818182,0.6243371971222083,0.46620411506295495,0.9983579638752054,0.9841269841269842,0.21428571428571427,1.0,0.8181818181818182,0.6243371971222083,0.46620411506295495
611,0.9655172413793103,0.8412698412698412,1.6428571428571428,5.0,0.6666666666666666,0.555039445132878,0.34626942106714076,0.9835796387520527,0.9206349206349207,0.7857142857142857,5.0,1.0,0.555039445132878,0.34626942106714076
612,0.9616858237547894,0.8624338624338624,1.3571428571428572,7.0,0.8181818181818182,0.6344155099499016,0.4545920429559024,0.9967159277504104,0.9735449735449735,0.35714285714285715,2.0,0.8181818181818182,0.6344155099499016,0.4545920429559024
613,0.962233169129721,0.8465608465608466,1.5714285714285714,7.0,0.6666666666666666,0.5926648208241845,0.4234134518429924,0.9934318555008209,0.9576719576719577,0.5714285714285714,2.0,1.0,0.5926648208241845,0.4234134518429924
614,0.9748221127531472,0.8835978835978835,1.2142857142857142,5.0,0.8181818181818182,0.5351479368062009,0.37024558647531225,0.9912424740010948,0.9417989417989417,0.7142857142857143,3.0,0.8181818181818182,0.5351479368062009,0.37024558647531225
615,0.9551176792556102,0.8412698412698412,1.5714285714285714,7.0,0.8181818181818182,0.662765247017953,0.4525969390009505,0.9950738916256158,0.9629629629629629,0.42857142857142855,2.0,0.8181818181818182,0.662765247017953,0.4525969390009505
616,0.9436234263820471,0.8148148148148148,1.8571428571428572,6.0,0.8181818181818182,0.5008717512239316,0.41451647590092855,0.9282977558839628,0.8412698412698412,1.8571428571428572,12.0,0.8181818181818182,0.5008717512239316,0.41451647590092855
617,0.9649698960043787,0.8677248677248677,1.4285714285714286,7.0,0.6666666666666666,0.6224089642812916,0.4600309956126859,0.9989053092501368,0.9894179894179893,0.14285714285714285,1.0,1.0,0.6224089642812916,0.4600309956126859
618,0.9616858237547894,0.8624338624338624,1.3571428571428572,7.0,0.8181818181818182,0.5778513672824577,0.4130665670689224,0.9967159277504104,0.9735449735449735,0.35714285714285715,2.0,0.8181818181818182,0.5778513672824577,0.4130665670689224
619,0.9737274220032841,0.8835978835978835,1.1428571428571428,5.0,0.8181818181818182,0.5256560571214675,0.35329859226028903,0.9912424740010948,0.9523809523809524,0.5714285714285714,4.0,0.8181818181818182,0.5256560571214675,0.35329859226028903
620,0.9638752052545155,0.8677248677248677,1.3571428571428572,7.0,0.8181818181818182,0.6388446109721069,0.46953202573771136,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,0.8181818181818182,0.6388446109721069,0.46953202573771136
621,0.9545703338806788,0.8359788359788359,1.6428571428571428,7.0,0.6666666666666666,0.656919591226284,0.42430050963837473,0.9956212370005473,0.9682539682539683,0.35714285714285715,2.0,1.0,0.656919591226284,0.42430050963837473
622,0.9660645867542419,0.8412698412698412,1.5714285714285714,5.0,0.6666666666666666,0.5786456716984376,0.34518934814704993,0.9819376026272578,0.91005291005291,0.9285714285714286,5.0,1.0,0.5786456716984376,0.34518934814704993
623,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.4794983905103179,0.4001902113434222,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.4794983905103179,0.4001902113434222
624,0.9824849480021893,0.91005291005291,0.9285714285714286,5.0,0.8181818181818182,0.4292375250821523,0.3222743827047766,0.980295566502463,0.9259259259259259,1.0,7.0,0.8181818181818182,0.4292375250821523,0.3222743827047766
625,0.9594964422550629,0.8465608465608466,1.5,7.0,0.6666666666666666,0.7311292539694079,0.5321860874104302,0.9983579638752054,0.9894179894179893,0.14285714285714285,2.0,1.0,0.7311292539694079,0.5321860874104302
626,0.9720853858784892,0.8730158730158729,1.2857142857142858,5.0,0.6666666666666666,0.5565594010003678,0.3633936809427831,0.9923371647509577,0.9629629629629629,0.5,4.0,1.0,0.5565594010003678,0.3633936809427831
627,0.9808429118773946,0.9047619047619047,1.0,5.0,0.8181818181818182,0.4772496067159016,0.331692648763579,0.9857690202517788,0.9417989417989417,0.7857142857142857,6.0,0.8181818181818182,0.4772496067159016,0.331692648763579
628,0.9551176792556102,0.8201058201058201,1.7857142857142858,7.0,0.6666666666666666,0.639371174520573,0.4225286045323658,0.9879584017515052,0.9312169312169312,0.6428571428571429,4.0,1.0,0.639371174520573,0.4225286045323658
629,0.9693486590038315,0.8888888888888887,1.2142857142857142,7.0,0.8181818181818182,0.5140330135475772,0.40571718697561054,0.9956212370005473,0.9682539682539683,0.42857142857142855,2.0,0.8181818181818182,0.5140330135475772,0.40571718697561054
630,0.9649698960043787,0.8677248677248677,1.4285714285714286,7.0,0.6666666666666666,0.5867926214669155,0.42615046111092897,0.9989053092501368,0.9894179894179893,0.14285714285714285,1.0,1.0,0.5867926214669155,0.42615046111092897
631,0.9715380405035577,0.8677248677248677,1.2857142857142858,5.0,0.6666666666666666,0.5592241215998579,0.3584927923053149,0.9928845101258894,0.9682539682539683,0.42857142857142855,4.0,1.0,0.5592241215998579,0.3584927923053149
632,0.9644225506294472,0.857142857142857,1.4285714285714286,7.0,0.6666666666666666,0.6584778013238688,0.47714358676316376,0.9956212370005473,0.9682539682539683,0.42857142857142855,2.0,1.0,0.6584778013238688,0.47714358676316376
633,0.9666119321291735,0.8677248677248677,1.3571428571428572,7.0,0.6666666666666666,0.5915845860361428,0.4495909494937806,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,1.0,0.5915845860361428,0.4495909494937806
634,0.9759168035030105,0.8888888888888887,1.1428571428571428,5.0,0.8181818181818182,0.4995210317610352,0.3466362928577423,0.9923371647509577,0.9576719576719577,0.5,4.0,0.8181818181818182,0.4995210317610352,0.3466362928577423
635,0.9682539682539683,0.8677248677248677,1.3571428571428572,6.0,0.6666666666666666,0.5562750368504961,0.3915285880993196,0.9967159277504104,0.9682539682539683,0.42857142857142855,1.0,1.0,0.5562750368504961,0.3915285880993196
636,0.9490968801313627,0.8042328042328042,2.0,7.0,0.6666666666666666,0.6890666837053363,0.45601382539919083,0.9813902572523261,0.9047619047619047,1.0714285714285714,3.0,1.0,0.6890666837053363,0.45601382539919083
637,0.9693486590038315,0.8730158730158729,1.3571428571428572,6.0,0.6666666666666666,0.5222075691189294,0.3833929829221069,0.9972632731253421,0.9735449735449735,0.35714285714285715,1.0,1.0,0.5222075691189294,0.3833929829221069
638,0.9731800766283524,0.8783068783068783,1.1428571428571428,5.0,0.8181818181818182,0.43563415807345085,0.35895275347574274,0.9737274220032841,0.9259259259259259,1.0,8.0,0.8181818181818182,0.43563415807345085,0.35895275347574274
639,0.9759168035030105,0.8888888888888887,1.1428571428571428,5.0,0.8181818181818182,0.5187166019635254,0.34982968913528184,0.990695128626163,0.947089947089947,0.6428571428571429,4.0,0.8181818181818182,0.5187166019635254,0.34982968913528184
640,0.9649698960043787,0.8624338624338624,1.4285714285714286,7.0,0.6666666666666666,0.6517082358483566,0.48790073387769967,0.9994526546250683,0.9947089947089945,0.07142857142857142,1.0,1.0,0.6517082358483566,0.48790073387769967
641,0.9775588396278051,0.9047619047619047,1.0,5.0,0.8181818181818182,0.51804454996572,0.32873826246230925,0.9792008757525997,0.9206349206349207,0.9285714285714286,7.0,0.8181818181818182,0.51804454996572,0.32873826246230925
642,0.9562123700054733,0.8306878306878307,1.7142857142857142,6.0,0.6666666666666666,0.6685560424312105,0.4231890959262081,0.994526546250684,0.9629629629629629,0.5,2.0,1.0,0.6685560424312105,0.4231890959262081
643,0.9677066228790366,0.8624338624338624,1.3571428571428572,5.0,0.8181818181818182,0.5700791177996614,0.36382714552547535,0.983032293377121,0.9312169312169312,0.8571428571428571,6.0,0.8181818181818182,0.5700791177996614,0.36382714552547535
644,0.9611384783798578,0.857142857142857,1.5,7.0,0.8181818181818182,0.629492973301042,0.46758829447315214,0.994526546250684,0.9576719576719577,0.5714285714285714,2.0,0.8181818181818182,0.629492973301042,0.46758829447315214
645,0.9786535303776682,0.9206349206349207,1.0714285714285714,7.0,0.8181818181818182,0.4454018167115006,0.4015135675944404,0.9901477832512315,0.9365079365079365,0.7142857142857143,3.0,0.8181818181818182,0.4454018167115006,0.4015135675944404
646,0.9770114942528736,0.8888888888888887,1.2142857142857142,5.0,0.8181818181818182,0.4758630426660919,0.3348620566718418,0.9808429118773946,0.9153439153439152,1.0,6.0,0.8181818181818182,0.4758630426660919,0.3348620566718418
647,0.9797482211275315,0.91005291005291,1.0,5.0,0.8181818181818182,0.4612651587752615,0.32497175468740347,0.9819376026272578,0.9365079365079365,0.7142857142857143,7.0,0.8181818181818182,0.4612651587752615,0.32497175468740347
648,0.9666119321291735,0.8677248677248677,1.3571428571428572,7.0,0.6666666666666666,0.556768201725365,0.40096132983138716,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,1.0,0.556768201725365,0.40096132983138716
649,0.9759168035030105,0.8888888888888887,1.1428571428571428,5.0,0.8181818181818182,0.5128828853304025,0.3563997255309199,0.9923371647509577,0.9576719576719577,0.5,4.0,0.8181818181818182,0.5128828853304025,0.3563997255309199
650,0.9666119321291735,0.8730158730158729,1.3571428571428572,7.0,0.6666666666666666,0.5917405359425096,0.43680755827747497,0.9983579638752054,0.9841269841269842,0.21428571428571427,1.0,1.0,0.5917405359425096,0.43680755827747497
651,0.962233169129721,0.8465608465608466,1.5,7.0,0.6666666666666666,0.6709936699021073,0.4799543092503075,0.9934318555008209,0.9576719576719577,0.5,3.0,1.0,0.6709936699021073,0.4799543092503075
652,0.9759168035030105,0.8888888888888887,1.1428571428571428,5.0,0.8181818181818182,0.5049555007788493,0.3463413259168761,0.9923371647509577,0.9576719576719577,0.5,4.0,0.8181818181818182,0.5049555007788493,0.3463413259168761
653,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.7063233329529282,0.5531616664764641,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.7063233329529282,0.5531616664764641
654,0.9655172413793103,0.857142857142857,1.5,6.0,0.6666666666666666,0.5744909080623555,0.39335581067371556,0.9989053092501368,0.9894179894179893,0.14285714285714285,1.0,1.0,0.5744909080623555,0.39335581067371556
655,0.9698960043787629,0.8888888888888887,1.2857142857142858,7.0,0.8181818181818182,0.6044314866117549,0.49277939116151104,0.9939792008757526,0.9576719576719577,0.5714285714285714,2.0,0.8181818181818182,0.6044314866117549,0.49277939116151104
656,0.9534756431308156,0.8253968253968254,1.7142857142857142,7.0,0.6666666666666666,0.7378686056148003,0.47488408219821254,0.9939792008757526,0.9576719576719577,0.5,2.0,1.0,0.7378686056148003,0.47488408219821254
657,0.9704433497536945,0.8730158730158729,1.2857142857142858,5.0,0.8181818181818182,0.5439360262385482,0.3522987598401191,0.9896004378762999,0.9417989417989417,0.7142857142857143,4.0,0.8181818181818182,0.5439360262385482,0.3522987598401191
658,0.9742747673782157,0.8888888888888887,1.1428571428571428,5.0,0.8181818181818182,0.5040013887788876,0.32908152207588615,0.9857690202517788,0.947089947089947,0.7142857142857143,6.0,0.8181818181818182,0.5040013887788876,0.32908152207588615
659,0.9589490968801313,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.6923758451153701,0.4994075967583234,0.9978106185002736,0.9841269841269842,0.14285714285714285,2.0,1.0,0.6923758451153701,0.4994075967583234
660,0.9534756431308156,0.8148148148148148,1.7142857142857142,7.0,0.6666666666666666,0.6581726695339185,0.42524766266776215,0.9901477832512315,0.9365079365079365,0.6428571428571429,3.0,1.0,0.6581726695339185,0.42524766266776215
661,0.962233169129721,0.8412698412698412,1.5714285714285714,5.0,0.8181818181818182,0.5917765169234996,0.39030023847859674,0.9764641488779421,0.8994708994708994,1.1428571428571428,6.0,0.8181818181818182,0.5917765169234996,0.39030023847859674
662,0.9616858237547894,0.8306878306878307,1.7142857142857142,5.0,0.6666666666666666,0.600449131151062,0.3729799730197956,0.9841269841269842,0.9206349206349207,0.8571428571428571,4.0,1.0,0.600449131151062,0.3729799730197956
663,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.5222252127216516,0.4339921902095532,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.5222252127216516,0.4339921902095532
664,0.9764641488779421,0.8994708994708994,1.0714285714285714,5.0,0.8181818181818182,0.49574757187083857,0.344697579822853,0.9813902572523261,0.9365079365079365,0.7857142857142857,7.0,0.8181818181818182,0.49574757187083857,0.344697579822853
665,0.9693486590038315,0.8783068783068783,1.2857142857142858,5.0,0.8181818181818182,0.5341259615474725,0.34759666043185716,0.9841269841269842,0.9365079365079365,0.8571428571428571,6.0,0.8181818181818182,0.5341259615474725,0.34759666043185716
666,0.9573070607553366,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.6992378937276202,0.4902159986597818,0.9978106185002736,0.9841269841269842,0.21428571428571427,2.0,1.0,0.6992378937276202,0.4902159986597818
667,0.9704433497536945,0.8941798941798942,1.2142857142857142,7.0,0.8181818181818182,0.588157013927127,0.4706273991133882,0.994526546250684,0.9629629629629629,0.5,2.0,0.8181818181818182,0.588157013927127,0.4706273991133882
668,0.9627805145046523,0.8465608465608466,1.4285714285714286,6.0,0.8181818181818182,0.5585857380598942,0.4080936800941078,0.9616858237547894,0.8941798941798942,1.2142857142857142,10.0,0.8181818181818182,0.5585857380598942,0.4080936800941078
669,0.9496442255062943,0.8306878306878307,1.7857142857142858,8.0,0.8181818181818182,0.44945707259505674,0.3847980625421207,0.9288451012588943,0.8677248677248677,1.6428571428571428,11.0,0.6666666666666666,0.44945707259505674,0.3847980625421207
670,0.9616858237547894,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.5960748541992535,0.4147356536476257,0.9923371647509577,0.9523809523809524,0.5714285714285714,3.0,1.0,0.5960748541992535,0.4147356536476257
671,0.9786535303776682,0.8941798941798942,1.2142857142857142,5.0,0.6666666666666666,0.4638926482877774,0.311252870174753,0.9863163656267103,0.9312169312169312,0.8571428571428571,5.0,1.0,0.4638926482877774,0.311252870174753
672,0.960591133004926,0.8306878306878307,1.6428571428571428,5.0,0.6666666666666666,0.618910805434572,0.39518605710995625,0.9917898193760263,0.9523809523809524,0.5714285714285714,3.0,1.0,0.618910805434572,0.39518605710995625
673,0.9507389162561576,0.8359788359788359,1.6428571428571428,7.0,0.8181818181818182,0.6688721644262794,0.44179424746636575,0.9928845101258894,0.9576719576719577,0.5,3.0,0.8181818181818182,0.6688721644262794,0.44179424746636575
674,0.9589490968801313,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.6894239874083785,0.4944270387998555,0.9978106185002736,0.9841269841269842,0.14285714285714285,2.0,1.0,0.6894239874083785,0.4944270387998555
675,0.9638752052545155,0.8677248677248677,1.3571428571428572,7.0,0.8181818181818182,0.5670450902001785,0.40757637484503983,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,0.8181818181818182,0.5670450902001785,0.40757637484503983
676,0.9682539682539683,0.8730158730158729,1.2857142857142858,5.0,0.8181818181818182,0.5765743889853385,0.3999937020243381,0.9950738916256158,0.9629629629629629,0.42857142857142855,2.0,0.8181818181818182,0.5765743889853385,0.3999937020243381
677,0.9726327312534209,0.8783068783068783,1.2142857142857142,5.0,0.6666666666666666,0.5151299820589414,0.3346598547391093,0.9896004378762999,0.9576719576719577,0.5714285714285714,5.0,1.0,0.5151299820589414,0.3346598547391093
678,0.9638752052545155,0.8412698412698412,1.6428571428571428,5.0,0.6666666666666666,0.5919693814472125,0.38606160306897974,0.9885057471264367,0.9312169312169312,0.7142857142857143,3.0,1.0,0.5919693814472125,0.38606160306897974
679,0.9835796387520527,0.9523809523809524,0.6428571428571429,7.0,0.8181818181818182,0.455652020499896,0.42782601024994793,0.9797482211275315,0.9047619047619047,1.0,5.0,0.8181818181818182,0.455652020499896,0.42782601024994793
680,0.9666119321291735,0.8677248677248677,1.3571428571428572,7.0,0.6666666666666666,0.5926400782970194,0.4379871090312169,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,1.0,0.5926400782970194,0.4379871090312169
681,0.9770114942528736,0.8783068783068783,1.2857142857142858,5.0,0.6666666666666666,0.4887944126065235,0.3384078921431863,0.990695128626163,0.947089947089947,0.6428571428571429,4.0,1.0,0.4887944126065235,0.3384078921431863
682,0.7110016420361247,0.5978835978835979,4.428571428571429,21.0,0.6666666666666666,0.8,0.4217765565969991,0.6469622331691298,0.5925925925925926,4.642857142857143,22.0,0.5384615384615384,0.8,0.4217765565969991
683,0.9737274220032841,0.8835978835978835,1.2142857142857142,5.0,0.8181818181818182,0.5547770284188438,0.39344696994204,0.994526546250684,0.9629629629629629,0.42857142857142855,3.0,0.8181818181818182,0.5547770284188438,0.39344696994204
684,0.9616858237547894,0.8518518518518519,1.5,7.0,0.6666666666666666,0.5849041310048979,0.4074041598563322,0.9994526546250683,0.9947089947089945,0.07142857142857142,1.0,1.0,0.5849041310048979,0.4074041598563322
685,0.9518336070060207,0.8412698412698412,1.7142857142857142,7.0,0.8181818181818182,0.6522903499875725,0.47844193948800495,0.9901477832512315,0.9417989417989417,0.7142857142857143,3.0,0.8181818181818182,0.6522903499875725,0.47844193948800495
686,0.9666119321291735,0.8677248677248677,1.3571428571428572,7.0,0.6666666666666666,0.6332818515497907,0.4649665638158383,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,1.0,0.6332818515497907,0.4649665638158383
687,0.9649698960043787,0.8518518518518519,1.4285714285714286,5.0,0.8181818181818182,0.5620310342311154,0.37783616189895763,0.9792008757525997,0.91005291005291,1.0714285714285714,6.0,0.8181818181818182,0.5620310342311154,0.37783616189895763
688,0.9644225506294472,0.8465608465608466,1.5714285714285714,6.0,0.6666666666666666,0.5799622038870261,0.39398493218494784,0.9901477832512315,0.9365079365079365,0.7142857142857143,3.0,1.0,0.5799622038870261,0.39398493218494784
689,0.9660645867542419,0.8783068783068783,1.2857142857142858,7.0,0.8181818181818182,0.5713004536156119,0.43418849797382597,0.9956212370005473,0.9682539682539683,0.42857142857142855,2.0,0.8181818181818182,0.5713004536156119,0.43418849797382597
690,0.9573070607553366,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.6831575979708853,0.46718539544910787,0.9978106185002736,0.9841269841269842,0.21428571428571427,2.0,1.0,0.6831575979708853,0.46718539544910787
691,0.9731800766283524,0.8783068783068783,1.2857142857142858,5.0,0.6666666666666666,0.5187982284915649,0.3835830617345496,0.996168582375479,0.9682539682539683,0.42857142857142855,2.0,1.0,0.5187982284915649,0.3835830617345496
692,0.9584017515051997,0.8359788359788359,1.6428571428571428,7.0,0.6666666666666666,0.6208574525389341,0.42346818372077305,0.9928845101258894,0.9576719576719577,0.42857142857142855,3.0,1.0,0.6208574525389341,0.42346818372077305
693,0.9666119321291735,0.8518518518518519,1.4285714285714286,5.0,0.8181818181818182,0.527003247614251,0.38419398095594226,0.9742747673782157,0.8994708994708994,1.1428571428571428,7.0,0.8181818181818182,0.527003247614251,0.38419398095594226
694,0.9627805145046523,0.8412698412698412,1.6428571428571428,6.0,0.6666666666666666,0.568883921174314,0.38362150310098364,0.9879584017515052,0.9312169312169312,0.7857142857142857,3.0,1.0,0.568883921174314,0.38362150310098364
695,0.9638752052545155,0.8624338624338624,1.3571428571428572,6.0,0.8181818181818182,0.6076955483432178,0.3669870162583757,0.9808429118773946,0.9206349206349207,0.9285714285714286,6.0,0.8181818181818182,0.6076955483432178,0.3669870162583757
696,0.9682539682539683,0.8783068783068783,1.2857142857142858,7.0,0.6666666666666666,0.5408218985893334,0.41935503614663255,0.9978106185002736,0.9788359788359787,0.2857142857142857,1.0,1.0,0.5408218985893334,0.41935503614663255
697,0.9518336070060207,0.8412698412698412,1.5714285714285714,7.0,0.8181818181818182,0.6919474664598639,0.47206600168951596,0.9923371647509577,0.9523809523809524,0.5714285714285714,3.0,0.8181818181818182,0.6919474664598639,0.47206600168951596
698,0.9737274220032841,0.8835978835978835,1.1428571428571428,5.0,0.8181818181818182,0.5216414624754349,0.3485189780087482,0.9912424740010948,0.9523809523809524,0.5714285714285714,4.0,0.8181818181818182,0.5216414624754349,0.3485189780087482
699,0.967159277504105,0.8624338624338624,1.4285714285714286,6.0,0.6666666666666666,0.5743516851678607,0.39621098338555516,0.9983579638752054,0.9841269841269842,0.21428571428571427,1.0,1.0,0.5743516851678607,0.39621098338555516
700,0.9688013136288999,0.8783068783068783,1.2142857142857142,7.0,0.6666666666666666,0.4909163868077088,0.3924488498685789,0.9972632731253421,0.9788359788359787,0.2857142857142857,2.0,1.0,0.4909163868077088,0.3924488498685789
701,0.9616858237547894,0.8412698412698412,1.5714285714285714,7.0,0.6666666666666666,0.6022149496343068,0.4147197898255028,0.9923371647509577,0.9523809523809524,0.5714285714285714,3.0,1.0,0.6022149496343068,0.4147197898255028
702,0.962233169129721,0.8412698412698412,1.6428571428571428,6.0,0.6666666666666666,0.6028839049411148,0.39643562613509137,0.9896004378762999,0.9312169312169312,0.7142857142857143,3.0,1.0,0.6028839049411148,0.39643562613509137
703,0.9523809523809524,0.8201058201058201,1.7857142857142858,7.0,0.6666666666666666,0.689852612049074,0.43781899467106056,0.9934318555008209,0.9629629629629629,0.5,2.0,1.0,0.689852612049074,0.43781899467106056
704,0.9649698960043787,0.8624338624338624,1.4285714285714286,7.0,0.6666666666666666,0.5873472211347264,0.43208408895820527,0.9994526546250683,0.9947089947089945,0.07142857142857142,1.0,1.0,0.5873472211347264,0.43208408895820527
