iteration,spearman_vs_equal,kendall_tau_b_vs_equal,mean_abs_rank_shift_vs_equal,max_abs_rank_shift_vs_equal,top_k_jaccard_vs_equal,l1_from_equal_vs_equal,max_weight_vs_equal,spearman_vs_point_critic,kendall_tau_b_vs_point_critic,mean_abs_rank_shift_vs_point_critic,max_abs_rank_shift_vs_point_critic,top_k_jaccard_vs_point_critic,l1_from_equal_vs_point_critic,max_weight_vs_point_critic
1162,0.9766483516483515,0.8799603174603174,3.0625,12.0,0.6666666666666666,0.37419095615646314,0.3155146738573639,0.9900641025641025,0.9226190476190474,1.96875,7.0,0.6666666666666666,0.37419095615646314,0.3155146738573639
1163,0.9884615384615383,0.923611111111111,1.9375,9.0,1.0,0.358440688804758,0.379220344402379,0.9981684981684982,0.9742063492063492,0.78125,3.0,1.0,0.358440688804758,0.379220344402379
1164,0.9817307692307692,0.8998015873015873,2.53125,10.0,0.8181818181818182,0.39688743735568005,0.3393645546200515,0.9976648351648351,0.9682539682539681,0.90625,3.0,0.8181818181818182,0.39688743735568005,0.3393645546200515
1165,0.9889652014652014,0.9246031746031745,2.0625,7.0,1.0,0.25025451597715775,0.3045123225993214,0.9972069597069595,0.9692460317460317,0.90625,4.0,1.0,0.25025451597715775,0.3045123225993214
1166,0.9809523809523808,0.8988095238095237,2.6875,10.0,0.6666666666666666,0.3506930601031336,0.32983828154812167,0.9895604395604396,0.927579365079365,1.84375,11.0,0.6666666666666666,0.3506930601031336,0.32983828154812167
1167,0.9868589743589743,0.9166666666666666,2.1875,10.0,0.8181818181818182,0.29833293893875135,0.3146532102822028,0.9939560439560439,0.9454365079365078,1.40625,7.0,0.8181818181818182,0.29833293893875135,0.3146532102822028
1168,0.9823717948717947,0.8988095238095237,2.5625,10.0,1.0,0.2492960312295587,0.2725845986185427,0.9951923076923076,0.9613095238095238,1.125,8.0,1.0,0.2492960312295587,0.2725845986185427
1169,0.9856227106227103,0.9126984126984127,2.15625,9.0,1.0,0.29167556411489304,0.34236602647321734,0.9973901098901098,0.9652777777777777,1.0625,4.0,1.0,0.29167556411489304,0.34236602647321734
1170,0.986675824175824,0.9176587301587302,2.125,10.0,0.8181818181818182,0.20922457368692385,0.25220092075292666,0.9951465201465202,0.9523809523809523,1.21875,6.0,0.8181818181818182,0.20922457368692385,0.25220092075292666
1171,0.9920787545787544,0.9384920634920635,1.59375,7.0,1.0,0.26961246635122965,0.32850672747779613,0.9993131868131866,0.9871031746031746,0.375,2.0,1.0,0.26961246635122965,0.32850672747779613
1172,0.9632783882783881,0.8551587301587301,3.65625,17.0,0.8181818181818182,0.30624109783770737,0.3214445920544942,0.9788461538461537,0.8938492063492063,2.65625,17.0,0.8181818181818182,0.30624109783770737,0.3214445920544942
1173,0.9656593406593406,0.8730158730158729,3.1875,20.0,1.0,0.2994004238279143,0.2898830201118317,0.9726648351648349,0.933531746031746,1.84375,23.0,1.0,0.2994004238279143,0.2898830201118317
1174,0.9782967032967032,0.8859126984126984,2.75,13.0,0.6666666666666666,0.4081312006764828,0.3647306409498185,0.9861263736263735,0.9146825396825395,2.0625,14.0,0.6666666666666666,0.4081312006764828,0.3647306409498185
1175,0.9820054945054942,0.8978174603174603,2.5625,10.0,0.8181818181818182,0.32910809276165187,0.2983408124470874,0.9971153846153845,0.9662698412698413,0.96875,4.0,0.8181818181818182,0.32910809276165187,0.2983408124470874
1176,0.9928571428571427,0.941468253968254,1.5625,7.0,1.0,0.16085360551111647,0.26575425972731453,0.9979853479853479,0.976190476190476,0.71875,5.0,1.0,0.16085360551111647,0.26575425972731453
1177,0.991208791208791,0.9355158730158729,1.6875,7.0,0.8181818181818182,0.28603073728732625,0.3393570276747858,0.9942307692307691,0.9503968253968254,1.375,7.0,0.8181818181818182,0.28603073728732625,0.3393570276747858
1178,0.9868131868131866,0.9166666666666666,2.09375,8.0,1.0,0.21007464550401211,0.25768368640479256,0.9983974358974358,0.9751984126984127,0.75,3.0,1.0,0.21007464550401211,0.25768368640479256
1179,0.9809981684981685,0.8978174603174603,2.53125,10.0,1.0,0.3099858007071342,0.3025005577905494,0.9972527472527473,0.9662698412698413,0.96875,4.0,1.0,0.3099858007071342,0.3025005577905494
1180,0.9874999999999998,0.9186507936507936,2.03125,8.0,1.0,0.3390103262009212,0.36950516310046055,0.9987637362637363,0.9811507936507935,0.59375,3.0,1.0,0.3390103262009212,0.36950516310046055
1181,0.9853479853479853,0.9126984126984127,2.25,10.0,1.0,0.28893181259255696,0.27375353127139995,0.999175824175824,0.9851190476190476,0.46875,2.0,1.0,0.28893181259255696,0.27375353127139995
1182,0.9927197802197801,0.939484126984127,1.65625,6.0,1.0,0.2908118793936632,0.3454059396968316,0.9951007326007326,0.9543650793650793,1.28125,6.0,1.0,0.2908118793936632,0.3454059396968316
1183,0.9782967032967032,0.8888888888888888,2.75,11.0,0.8181818181818182,0.40742118140171985,0.3802258483228315,0.9883241758241756,0.9196428571428571,2.0,12.0,0.8181818181818182,0.40742118140171985,0.3802258483228315
1184,0.8344322344322344,0.8234126984126984,4.53125,52.0,0.6666666666666666,0.40000000000000013,0.289734589852107,0.8149267399267398,0.7886904761904762,5.0,54.0,0.6666666666666666,0.40000000000000013,0.289734589852107
1185,0.9861721611721611,0.9156746031746031,2.21875,10.0,1.0,0.30186385881925415,0.3235254796164838,0.9978021978021977,0.9702380952380952,0.84375,4.0,1.0,0.30186385881925415,0.3235254796164838
1186,0.994047619047619,0.9464285714285714,1.4375,6.0,1.0,0.26022510596656145,0.328396384448927,0.9983058608058608,0.9771825396825397,0.6875,3.0,1.0,0.26022510596656145,0.328396384448927
1187,0.9807692307692307,0.8968253968253967,2.625,11.0,0.8181818181818182,0.3826399063005149,0.35196681287833353,0.9908882783882783,0.933531746031746,1.625,12.0,0.8181818181818182,0.3826399063005149,0.35196681287833353
1188,0.9864468864468864,0.9156746031746031,2.125,9.0,1.0,0.23303377303395686,0.27933236731648753,0.9977106227106226,0.9682539682539681,0.9375,4.0,1.0,0.23303377303395686,0.27933236731648753
1189,0.9823717948717947,0.9007936507936508,2.46875,10.0,1.0,0.1974805830076218,0.2536012889716319,0.9953754578754578,0.9533730158730157,1.40625,5.0,1.0,0.1974805830076218,0.2536012889716319
1190,0.9873626373626372,0.9156746031746031,2.15625,8.0,0.8181818181818182,0.3550816195858807,0.3234935434544265,0.9981684981684982,0.9742063492063492,0.75,3.0,0.8181818181818182,0.3550816195858807,0.3234935434544265
1191,0.9830128205128205,0.9067460317460316,2.53125,10.0,1.0,0.251268965606368,0.27948915048516515,0.9909798534798533,0.9593253968253969,1.15625,14.0,1.0,0.251268965606368,0.27948915048516515
1192,0.9771520146520146,0.8819444444444444,3.0625,10.0,0.8181818181818182,0.3836270862403171,0.3260126917288537,0.9915293040293041,0.9345238095238094,1.75,6.0,0.8181818181818182,0.3836270862403171,0.3260126917288537
1193,0.9732142857142856,0.8740079365079364,3.0625,11.0,0.8181818181818182,0.2993722769544374,0.2722491430481292,0.9913003663003662,0.9325396825396824,1.8125,8.0,0.8181818181818182,0.2993722769544374,0.2722491430481292
1194,0.9784798534798533,0.8918650793650793,2.75,12.0,1.0,0.291198708521869,0.2903870117648434,0.9951465201465202,0.9543650793650793,1.3125,6.0,1.0,0.291198708521869,0.2903870117648434
1195,0.9857142857142855,0.9136904761904762,2.21875,9.0,1.0,0.3145536311552477,0.327288179547125,0.9981684981684982,0.976190476190476,0.71875,3.0,1.0,0.3145536311552477,0.327288179547125
1196,0.9900183150183148,0.927579365079365,1.84375,8.0,1.0,0.24284512787654064,0.2824284198134108,0.9995421245421244,0.9900793650793651,0.3125,1.0,1.0,0.24284512787654064,0.2824284198134108
1197,0.9874542124542124,0.9146825396825395,2.1875,8.0,0.8181818181818182,0.28169092209377844,0.28195218668705074,0.9978479853479852,0.9712301587301586,0.84375,3.0,0.8181818181818182,0.28169092209377844,0.28195218668705074
1198,0.994734432234432,0.9494047619047619,1.34375,6.0,1.0,0.2141683102269986,0.29555123932959826,0.9977106227106226,0.9722222222222222,0.78125,5.0,1.0,0.2141683102269986,0.29555123932959826
1199,0.9876831501831501,0.9166666666666666,2.28125,8.0,0.8181818181818182,0.3238528350662423,0.31764481896154734,0.9957417582417581,0.9553571428571428,1.25,6.0,0.8181818181818182,0.3238528350662423,0.31764481896154734
1200,0.9898351648351646,0.9285714285714286,1.84375,8.0,1.0,0.29532776285659007,0.34484505283491385,0.9996794871794871,0.9930555555555555,0.21875,1.0,1.0,0.29532776285659007,0.34484505283491385
1201,0.9834706959706958,0.9067460317460316,2.40625,9.0,0.8181818181818182,0.1701182859942058,0.24152444619531296,0.9935897435897434,0.9434523809523809,1.59375,7.0,0.8181818181818182,0.1701182859942058,0.24152444619531296
1202,0.9861721611721611,0.9136904761904762,2.25,8.0,1.0,0.21620178123368614,0.2677179099828294,0.9984432234432232,0.9781746031746031,0.6875,3.0,1.0,0.21620178123368614,0.2677179099828294
1203,0.9903388278388278,0.927579365079365,2.0625,7.0,0.8181818181818182,0.33194137264835116,0.3075296115048194,0.9925824175824175,0.9424603174603173,1.625,7.0,0.8181818181818182,0.33194137264835116,0.3075296115048194
1204,0.8527014652014651,0.8124999999999999,4.75,47.0,0.8181818181818182,0.41311103267777904,0.3403160621677245,0.8427197802197801,0.8313492063492064,4.53125,53.0,0.8181818181818182,0.41311103267777904,0.3403160621677245
1205,0.9849358974358972,0.9087301587301587,2.3125,10.0,1.0,0.3251089983240306,0.3121887035810308,0.9978937728937727,0.9712301587301586,0.84375,3.0,1.0,0.3251089983240306,0.3121887035810308
1206,0.9925824175824175,0.9384920634920635,1.625,7.0,1.0,0.29682631067045673,0.30485926164527005,0.9978479853479852,0.9732142857142856,0.78125,3.0,1.0,0.29682631067045673,0.30485926164527005
1207,0.99253663003663,0.941468253968254,1.5625,7.0,1.0,0.2031998948373103,0.2807835992949804,0.9984432234432232,0.9781746031746031,0.65625,3.0,1.0,0.2031998948373103,0.2807835992949804
1208,0.9940934065934065,0.9454365079365078,1.5,6.0,1.0,0.23169916006894323,0.31584958003447167,0.9939102564102563,0.9424603174603173,1.5625,6.0,1.0,0.23169916006894323,0.31584958003447167
1209,0.9945054945054944,0.9484126984126985,1.375,6.0,1.0,0.24380991094228138,0.3033886082570929,0.9968406593406592,0.9652777777777777,1.0,5.0,1.0,0.24380991094228138,0.3033886082570929
1210,0.9904761904761904,0.9285714285714286,1.875,8.0,1.0,0.19635029623060846,0.2582362618653271,0.9970238095238094,0.9692460317460317,0.8125,5.0,1.0,0.19635029623060846,0.2582362618653271
1211,0.987912087912088,0.9216269841269841,2.03125,8.0,1.0,0.32223631230314875,0.3149860212037395,0.9995421245421244,0.9900793650793651,0.3125,1.0,1.0,0.32223631230314875,0.3149860212037395
1212,0.9900641025641025,0.9255952380952381,1.9375,7.0,0.8181818181818182,0.3261726185608284,0.31143358343427235,0.9982142857142856,0.9742063492063492,0.75,3.0,0.8181818181818182,0.3261726185608284,0.31143358343427235
1213,0.9928571428571427,0.941468253968254,1.625,7.0,1.0,0.16842264521620073,0.2713535406596719,0.9978479853479852,0.9742063492063492,0.78125,5.0,1.0,0.16842264521620073,0.2713535406596719
1214,0.9822802197802197,0.8998015873015873,2.5,10.0,0.8181818181818182,0.24688676988820615,0.2671596353736305,0.9930402930402931,0.9404761904761904,1.5,9.0,0.8181818181818182,0.24688676988820615,0.2671596353736305
1215,0.9900183150183148,0.9285714285714286,1.875,8.0,0.8181818181818182,0.1506189674363695,0.25383339588101866,0.9949175824175823,0.9553571428571428,1.34375,6.0,0.8181818181818182,0.1506189674363695,0.25383339588101866
1216,0.9939560439560439,0.9464285714285714,1.4375,6.0,1.0,0.16016684963117767,0.24664461150053946,0.9981227106227105,0.9771825396825397,0.6875,4.0,1.0,0.16016684963117767,0.24664461150053946
1217,0.9870879120879119,0.9146825396825395,2.25,9.0,1.0,0.24330561238240342,0.2759388928127812,0.9982600732600732,0.9751984126984127,0.75,3.0,1.0,0.24330561238240342,0.2759388928127812
1218,0.9801739926739926,0.8958333333333333,2.71875,12.0,0.6666666666666666,0.32777437235624596,0.2977950294760245,0.9862637362637361,0.9126984126984127,2.15625,13.0,0.6666666666666666,0.32777437235624596,0.2977950294760245
1219,0.9915293040293041,0.9345238095238094,1.6875,8.0,1.0,0.22390988416120078,0.2596269898246861,0.9989468864468863,0.9831349206349206,0.5,3.0,1.0,0.22390988416120078,0.2596269898246861
1220,0.9943681318681318,0.9494047619047619,1.34375,6.0,1.0,0.21880440008284063,0.28567285495335987,0.9983974358974358,0.9781746031746031,0.625,3.0,1.0,0.21880440008284063,0.28567285495335987
1221,0.9860347985347985,0.9077380952380952,2.3125,9.0,0.8181818181818182,0.448786221286015,0.3973645141821191,0.9983516483516482,0.976190476190476,0.71875,4.0,0.8181818181818182,0.448786221286015,0.3973645141821191
1222,0.991025641025641,0.931547619047619,1.78125,7.0,0.8181818181818182,0.32524739708825706,0.35310741027923,0.9932234432234431,0.9424603174603173,1.40625,8.0,0.8181818181818182,0.32524739708825706,0.35310741027923
1223,0.9775183150183149,0.8898809523809524,2.71875,12.0,1.0,0.3322604047281114,0.2896923969334548,0.9963827838827837,0.9623015873015872,1.0625,4.0,1.0,0.3322604047281114,0.2896923969334548
1224,0.9942307692307691,0.9484126984126985,1.34375,6.0,1.0,0.2777602462635401,0.33888012313177,0.997161172161172,0.9652777777777777,1.03125,4.0,1.0,0.2777602462635401,0.33888012313177
1225,0.9929945054945054,0.9424603174603173,1.5,7.0,1.0,0.24037346645110827,0.31947913010494844,0.9988553113553114,0.9811507936507935,0.53125,3.0,1.0,0.24037346645110827,0.31947913010494844
1226,0.9891483516483515,0.9265873015873015,1.84375,8.0,1.0,0.29031414811036516,0.34488127605065866,0.9994963369963369,0.9890873015873015,0.34375,1.0,1.0,0.29031414811036516,0.34488127605065866
1227,0.9898351648351646,0.923611111111111,1.9375,7.0,0.8181818181818182,0.34960443325738244,0.33233655257164396,0.9985347985347984,0.976190476190476,0.65625,2.0,0.8181818181818182,0.34960443325738244,0.33233655257164396
1228,0.9935439560439557,0.9434523809523809,1.5,7.0,1.0,0.42314217036414636,0.4052561071680497,0.9956959706959705,0.9563492063492064,1.25,4.0,1.0,0.42314217036414636,0.4052561071680497
1229,0.9857600732600732,0.9146825396825395,2.1875,10.0,1.0,0.2250014583469054,0.2504392124873943,0.9981227106227105,0.9751984126984127,0.75,5.0,1.0,0.2250014583469054,0.2504392124873943
1230,0.9865384615384614,0.9156746031746031,2.15625,9.0,1.0,0.3513509079525028,0.36367008395909006,0.9994505494505495,0.988095238095238,0.375,1.0,1.0,0.3513509079525028,0.36367008395909006
1231,0.9867216117216117,0.9166666666666666,2.15625,8.0,1.0,0.34214825967321316,0.34796760787872083,0.9992216117216116,0.9851190476190476,0.4375,2.0,1.0,0.34214825967321316,0.34796760787872083
1232,0.9924450549450549,0.9404761904761904,1.5625,7.0,0.8181818181818182,0.2668624078043067,0.32092316961597367,0.9966575091575092,0.9652777777777777,0.96875,5.0,0.8181818181818182,0.2668624078043067,0.32092316961597367
1233,0.994459706959707,0.9513888888888888,1.34375,6.0,1.0,0.24342263341564882,0.3174614088316047,0.9967490842490841,0.9642857142857143,1.03125,5.0,1.0,0.24342263341564882,0.3174614088316047
1234,0.9905219780219778,0.929563492063492,1.875,8.0,0.8181818181818182,0.2137923176981475,0.30689615884907373,0.9936355311355312,0.9424603174603173,1.5625,6.0,0.8181818181818182,0.2137923176981475,0.30689615884907373
1235,0.9883241758241756,0.9196428571428571,2.0,12.0,0.6666666666666666,0.4371121358081977,0.41855606790409877,0.9864468864468864,0.9146825396825395,2.03125,13.0,0.6666666666666666,0.4371121358081977,0.41855606790409877
1236,0.9812728937728937,0.8988095238095237,2.5,10.0,1.0,0.2855878513641448,0.2631905959023644,0.9975274725274724,0.9692460317460317,0.875,4.0,1.0,0.2855878513641448,0.2631905959023644
1237,0.9861721611721611,0.9126984126984127,2.28125,8.0,0.8181818181818182,0.2896193690058405,0.28675685909330384,0.9986263736263734,0.9811507936507935,0.59375,3.0,0.8181818181818182,0.2896193690058405,0.28675685909330384
1238,0.9861263736263735,0.9136904761904762,2.15625,9.0,1.0,0.28224190854754005,0.33663811817438033,0.9979395604395603,0.9702380952380952,0.90625,4.0,1.0,0.28224190854754005,0.33663811817438033
1239,0.9869047619047617,0.9186507936507936,2.125,8.0,1.0,0.27306704294918005,0.27458510698226296,0.9993589743589743,0.9871031746031746,0.40625,2.0,1.0,0.27306704294918005,0.27458510698226296
1240,0.9924908424908423,0.9345238095238094,1.71875,7.0,1.0,0.33542337341853656,0.33256293409051674,0.9971153846153845,0.9672619047619048,0.9375,4.0,1.0,0.33542337341853656,0.33256293409051674
1241,0.9893315018315018,0.9255952380952381,1.9375,8.0,0.8181818181818182,0.30736568439760015,0.3446763650854492,0.9976648351648351,0.9702380952380952,0.875,4.0,0.8181818181818182,0.30736568439760015,0.3446763650854492
1242,0.9720238095238095,0.8779761904761905,3.125,16.0,1.0,0.30987220172889796,0.28390888805525666,0.9863553113553112,0.9384920634920635,1.75,16.0,1.0,0.30987220172889796,0.28390888805525666
1243,0.9859890109890108,0.9136904761904762,2.25,10.0,0.8181818181818182,0.24518066967068852,0.26596167683855043,0.9934065934065933,0.9404761904761904,1.46875,7.0,0.8181818181818182,0.24518066967068852,0.26596167683855043
1244,0.9851648351648351,0.9136904761904762,2.1875,10.0,1.0,0.2572012996264844,0.25444049930736806,0.9986263736263734,0.9781746031746031,0.6875,2.0,1.0,0.2572012996264844,0.25444049930736806
1245,0.8522893772893773,0.8005952380952381,4.90625,46.0,0.8181818181818182,0.46517012659356133,0.35450392563214994,0.844459706959707,0.8253968253968252,4.53125,52.0,0.8181818181818182,0.46517012659356133,0.35450392563214994
1246,0.9767399267399265,0.8859126984126984,2.84375,12.0,1.0,0.3224583447164714,0.2741717818129784,0.9945970695970694,0.9503968253968254,1.4375,6.0,1.0,0.3224583447164714,0.2741717818129784
1247,0.8275641025641024,0.8075396825396824,4.78125,54.0,0.6666666666666666,0.3999999999999999,0.3059919563721096,0.8088827838827838,0.7787698412698412,5.09375,54.0,0.6666666666666666,0.3999999999999999,0.3059919563721096
1248,0.9914377289377289,0.933531746031746,1.8125,7.0,1.0,0.29573207353748787,0.3095570240808695,0.99757326007326,0.9702380952380952,0.9375,4.0,1.0,0.29573207353748787,0.3095570240808695
1249,0.9887362637362638,0.923611111111111,2.0,8.0,1.0,0.23227397047709253,0.260632315304698,0.9996336996336995,0.9920634920634921,0.25,1.0,1.0,0.23227397047709253,0.260632315304698
1250,0.9833791208791208,0.9037698412698412,2.46875,11.0,0.6666666666666666,0.3327721409458356,0.3271860401634384,0.9890109890109888,0.9265873015873015,1.8125,12.0,0.6666666666666666,0.3327721409458356,0.3271860401634384
1251,0.9839743589743588,0.9047619047619047,2.375,11.0,0.6666666666666666,0.3976888711515373,0.3865676672352439,0.9895604395604396,0.929563492063492,1.75,12.0,0.6666666666666666,0.3976888711515373,0.3865676672352439
1252,0.9808608058608058,0.8948412698412699,2.5,10.0,0.8181818181818182,0.33727714969740147,0.3379173292921992,0.992124542124542,0.9355158730158729,1.625,10.0,0.8181818181818182,0.33727714969740147,0.3379173292921992
1253,0.9902472527472528,0.929563492063492,1.8125,7.0,1.0,0.26874382097732985,0.2929769325669754,0.9994047619047619,0.988095238095238,0.34375,2.0,1.0,0.26874382097732985,0.2929769325669754
1254,0.9895146520146519,0.9285714285714286,1.875,8.0,1.0,0.21852078299067348,0.2688964620331219,0.9993589743589743,0.9871031746031746,0.375,2.0,1.0,0.21852078299067348,0.2688964620331219
1255,0.9817307692307692,0.9017857142857142,2.46875,10.0,1.0,0.2968431064086189,0.2933522130971775,0.9976190476190474,0.9702380952380952,0.875,4.0,1.0,0.2968431064086189,0.2933522130971775
1256,0.9893315018315018,0.929563492063492,1.90625,9.0,0.8181818181818182,0.20596692361151206,0.2603038083424387,0.9966575091575092,0.9642857142857143,1.0,5.0,0.8181818181818182,0.20596692361151206,0.2603038083424387
1257,0.989606227106227,0.923611111111111,2.0,8.0,0.8181818181818182,0.3228206722844079,0.2963824420436179,0.9972985347985347,0.9662698412698413,0.9375,4.0,0.8181818181818182,0.3228206722844079,0.2963824420436179
1258,0.9819597069597068,0.8988095238095237,2.5,10.0,0.8181818181818182,0.3821485952918782,0.37564184252062954,0.996062271062271,0.9553571428571428,1.1875,4.0,0.8181818181818182,0.3821485952918782,0.37564184252062954
1259,0.9746336996336994,0.8799603174603174,3.0,13.0,0.8181818181818182,0.2599972373209625,0.3040058734154442,0.9927655677655676,0.9404761904761904,1.625,6.0,0.8181818181818182,0.2599972373209625,0.3040058734154442
1260,0.9815934065934065,0.8978174603174603,2.53125,10.0,0.8181818181818182,0.33181799054489697,0.33233823356643455,0.9959249084249083,0.9543650793650793,1.21875,4.0,0.8181818181818182,0.33181799054489697,0.33233823356643455
1261,0.9918040293040291,0.9355158730158729,1.625,10.0,0.6666666666666666,0.2871543118861021,0.3431270677329877,0.9880494505494504,0.9206349206349207,1.96875,11.0,0.6666666666666666,0.2871543118861021,0.3431270677329877
1262,0.9881410256410256,0.923611111111111,1.96875,8.0,1.0,0.3341491375402586,0.36707456877012923,0.999267399267399,0.986111111111111,0.4375,2.0,1.0,0.3341491375402586,0.36707456877012923
1263,0.9603021978021976,0.8660714285714285,3.28125,24.0,1.0,0.3234571870506716,0.29192874766419713,0.9670787545787545,0.9265873015873015,2.03125,24.0,1.0,0.3234571870506716,0.29192874766419713
1264,0.9827838827838826,0.9057539682539683,2.4375,10.0,1.0,0.3648203685203115,0.340053087904506,0.9983058608058608,0.9742063492063492,0.8125,3.0,1.0,0.3648203685203115,0.340053087904506
1265,0.9811813186813184,0.8968253968253967,2.65625,10.0,0.8181818181818182,0.3004340126274099,0.2830287961023138,0.9971153846153845,0.9652777777777777,0.96875,4.0,0.8181818181818182,0.3004340126274099,0.2830287961023138
1266,0.9923076923076922,0.9374999999999999,1.65625,6.0,1.0,0.2660794947523847,0.3089207221144541,0.9990384615384613,0.984126984126984,0.4375,3.0,1.0,0.2660794947523847,0.3089207221144541
1267,0.9798992673992671,0.8948412698412699,2.59375,10.0,1.0,0.34685469239528055,0.3373945071373489,0.9961538461538461,0.9573412698412698,1.1875,5.0,1.0,0.34685469239528055,0.3373945071373489
1268,0.9828754578754578,0.8988095238095237,2.5,10.0,0.8181818181818182,0.3805077806485257,0.3148672753782219,0.9967948717948718,0.9632936507936507,1.03125,4.0,0.8181818181818182,0.3805077806485257,0.3148672753782219
1269,0.9799908424908426,0.9027777777777778,2.625,13.0,1.0,0.2415533538492165,0.2755697137258686,0.9853021978021977,0.9613095238095238,1.21875,19.0,1.0,0.2415533538492165,0.2755697137258686
1270,0.9942307692307691,0.9464285714285714,1.4375,6.0,1.0,0.33855908133598933,0.3692795406679946,0.9981684981684982,0.9751984126984127,0.75,3.0,1.0,0.33855908133598933,0.3692795406679946
1271,0.9939102564102563,0.9563492063492064,1.21875,9.0,1.0,0.0982961105885517,0.22830551829992576,0.985668498168498,0.9196428571428571,2.0,15.0,1.0,0.0982961105885517,0.22830551829992576
1272,0.986675824175824,0.9097222222222221,2.34375,9.0,0.8181818181818182,0.26609215762500815,0.2985896417248767,0.9964743589743588,0.9583333333333333,1.0625,5.0,0.8181818181818182,0.26609215762500815,0.2985896417248767
1273,0.9871794871794871,0.9156746031746031,2.09375,8.0,1.0,0.33144194568206115,0.31528430045909617,0.9991300366300366,0.984126984126984,0.5,2.0,1.0,0.33144194568206115,0.31528430045909617
1274,0.9904761904761904,0.9305555555555556,1.8125,8.0,1.0,0.22833908592424004,0.26564227973641785,0.9997252747252745,0.9950396825396826,0.15625,2.0,1.0,0.22833908592424004,0.26564227973641785
1275,0.9876831501831501,0.9216269841269841,2.0,9.0,0.8181818181818182,0.21030894627007266,0.2593684398060802,0.9972985347985347,0.9682539682539681,1.0,4.0,0.8181818181818182,0.21030894627007266,0.2593684398060802
1276,0.98264652014652,0.9037698412698412,2.53125,11.0,0.8181818181818182,0.39729533785698845,0.3791195107055418,0.9906593406593405,0.9325396825396824,1.65625,12.0,0.8181818181818182,0.39729533785698845,0.3791195107055418
1277,0.9820054945054942,0.9007936507936508,2.46875,10.0,1.0,0.29160071414088184,0.26901543276323975,0.9978021978021977,0.9712301587301586,0.84375,4.0,1.0,0.29160071414088184,0.26901543276323975
1278,0.992124542124542,0.9384920634920635,1.59375,8.0,1.0,0.19779567419712135,0.24556753152121252,0.9989468864468863,0.9831349206349206,0.5,3.0,1.0,0.19779567419712135,0.24556753152121252
1279,0.9934981684981684,0.9424603174603173,1.5,7.0,1.0,0.3339185553122376,0.3536889517417428,0.9967490842490841,0.9632936507936507,1.09375,4.0,1.0,0.3339185553122376,0.3536889517417428
1280,0.9838827838827837,0.9037698412698412,2.46875,9.0,0.8181818181818182,0.38268093750933047,0.33825523659142853,0.9978021978021977,0.9722222222222222,0.875,4.0,0.8181818181818182,0.38268093750933047,0.33825523659142853
1281,0.9860347985347985,0.9176587301587302,2.125,10.0,0.8181818181818182,0.22271179148774434,0.2760823128514849,0.9956501831501829,0.9543650793650793,1.28125,5.0,0.8181818181818182,0.22271179148774434,0.2760823128514849
1282,0.9931776556776557,0.941468253968254,1.5625,6.0,1.0,0.24047610470778294,0.30363892090608063,0.9990384615384613,0.984126984126984,0.46875,3.0,1.0,0.24047610470778294,0.30363892090608063
1283,0.9866300366300367,0.9176587301587302,2.21875,10.0,0.6666666666666666,0.3096093674931957,0.31940804659566896,0.9891483516483515,0.9246031746031745,1.78125,11.0,0.6666666666666666,0.3096093674931957,0.31940804659566896
1284,0.9935897435897434,0.9424603174603173,1.53125,6.0,0.6666666666666666,0.24683433072876057,0.305427922427747,0.990613553113553,0.9255952380952381,1.78125,8.0,0.6666666666666666,0.24683433072876057,0.305427922427747
1285,0.9892399267399264,0.9285714285714286,1.875,8.0,0.8181818181818182,0.3420011352352273,0.3710005676176136,0.9961996336996336,0.9593253968253969,1.0625,5.0,0.8181818181818182,0.3420011352352273,0.3710005676176136
1286,0.9926739926739926,0.9355158730158729,1.6875,7.0,1.0,0.2803425795283748,0.2940428485595873,0.99757326007326,0.9702380952380952,0.84375,3.0,1.0,0.2803425795283748,0.2940428485595873
1287,0.9917124542124541,0.9365079365079365,1.6875,7.0,1.0,0.2521241285924131,0.2882328982332166,0.999175824175824,0.9851190476190476,0.4375,2.0,1.0,0.2521241285924131,0.2882328982332166
1288,0.9930860805860805,0.9424603174603173,1.59375,6.0,0.8181818181818182,0.29732317378141637,0.3399205735983744,0.9944139194139194,0.9474206349206349,1.34375,6.0,0.8181818181818182,0.29732317378141637,0.3399205735983744
1289,0.9908882783882783,0.933531746031746,1.6875,8.0,0.8181818181818182,0.23700689298974673,0.295502771790172,0.9970695970695969,0.9662698412698413,0.96875,4.0,0.8181818181818182,0.23700689298974673,0.295502771790172
1290,0.9872252747252748,0.9196428571428571,2.1875,10.0,0.8181818181818182,0.3108403600031897,0.3281142519966406,0.9944139194139194,0.9484126984126985,1.375,6.0,0.8181818181818182,0.3108403600031897,0.3281142519966406
1291,0.994642857142857,0.9503968253968254,1.3125,6.0,0.6666666666666666,0.2722498242351715,0.3360193817282322,0.9915750915750915,0.931547619047619,1.6875,8.0,0.6666666666666666,0.2722498242351715,0.3360193817282322
1292,0.9710622710622709,0.8730158730158729,3.28125,16.0,0.8181818181818182,0.2999728259179311,0.2914195464465162,0.9845695970695969,0.9216269841269841,2.15625,16.0,0.8181818181818182,0.2999728259179311,0.2914195464465162
1293,0.9784340659340658,0.8918650793650793,2.65625,12.0,1.0,0.32421571502920643,0.27566219821999943,0.9966575091575092,0.9642857142857143,1.03125,4.0,1.0,0.32421571502920643,0.27566219821999943
