scenario,spearman,kendall_tau_b,mean_abs_rank_shift,max_abs_rank_shift,top_k_jaccard,l1_from_equal,max_weight,family,varied_component,target_weight
749,0.9766483516483515,0.8849206349206349,2.84375,15.0,0.6666666666666666,0.17427954790816877,0.28713977395408435,dirichlet_10,,
750,0.9945512820512821,0.9454365079365078,1.40625,5.0,1.0,0.12784138942798998,0.23837682963968881,dirichlet_10,,
751,0.9563644688644688,0.8402777777777777,3.78125,24.0,0.42857142857142855,0.33993162326187265,0.2989939246084854,dirichlet_10,,
752,0.9820970695970694,0.8998015873015873,2.5625,9.0,1.0,0.20130746622833562,0.24345505509562634,dirichlet_10,,
753,0.9461080586080586,0.810515873015873,4.59375,21.0,0.5384615384615384,0.33517349268268015,0.32126696529108084,dirichlet_10,,
754,0.9949175824175823,0.9494047619047619,1.40625,6.0,1.0,0.09802267747768895,0.22289451543078284,dirichlet_10,,
755,0.9862179487179485,0.9047619047619047,2.34375,7.0,0.8181818181818182,0.25783413769957597,0.2717335484657445,dirichlet_10,,
756,0.990613553113553,0.9265873015873015,1.75,11.0,0.6666666666666666,0.18679712966604176,0.2573395205787363,dirichlet_10,,
757,0.9635531135531133,0.8501984126984127,3.53125,22.0,0.5384615384615384,0.26201449857714143,0.29367963185419016,dirichlet_10,,
758,0.9931776556776557,0.9424603174603173,1.53125,6.0,1.0,0.11929541985055461,0.22967165906367534,dirichlet_10,,
759,0.967032967032967,0.8621031746031745,3.3125,21.0,0.8181818181818182,0.20443376400065943,0.2984028678073427,dirichlet_10,,
760,0.944642857142857,0.8878968253968254,2.8125,29.0,1.0,0.24022344715736665,0.26231988920383204,dirichlet_10,,
761,0.9882326007326007,0.9226190476190474,1.96875,9.0,0.8181818181818182,0.2054054861196515,0.25815947671292844,dirichlet_10,,
762,0.9882783882783882,0.9146825396825395,2.21875,7.0,0.8181818181818182,0.16771113939557156,0.28061002257101353,dirichlet_10,,
763,0.9656135531135531,0.8591269841269842,3.46875,17.0,0.5384615384615384,0.2236330210013013,0.3036706905627549,dirichlet_10,,
764,0.9411630036630035,0.8075396825396824,5.03125,14.0,0.8181818181818182,0.2717968944705073,0.2871738236888113,dirichlet_10,,
765,0.9956959706959705,0.9543650793650793,1.21875,6.0,1.0,0.12952038220432865,0.25093278650870193,dirichlet_10,,
766,0.9180402930402929,0.7708333333333333,5.375,27.0,0.5384615384615384,0.35201420202566525,0.3760071010128326,dirichlet_10,,
767,0.9924908424908423,0.9345238095238094,1.6875,5.0,0.8181818181818182,0.17272770870113707,0.24629683077217648,dirichlet_10,,
768,0.9712454212454211,0.875,2.9375,18.0,0.8181818181818182,0.2519376362129707,0.2785516779275383,dirichlet_10,,
769,0.9858058608058609,0.9047619047619047,2.4375,8.0,0.8181818181818182,0.1716390391959747,0.2742145373301694,dirichlet_10,,
770,0.974679487179487,0.8779761904761905,3.0,17.0,0.8181818181818182,0.2662480262978586,0.2868098147352718,dirichlet_10,,
771,0.991025641025641,0.9265873015873015,2.0,6.0,1.0,0.13879754688444063,0.23690412011626139,dirichlet_10,,
772,0.9719322344322343,0.8878968253968254,2.84375,17.0,0.6666666666666666,0.2191829046614498,0.2623164369295124,dirichlet_10,,
773,0.9606684981684981,0.8402777777777777,3.96875,15.0,0.8181818181818182,0.29873562599852127,0.3086678147693467,dirichlet_10,,
774,0.9567765567765567,0.8333333333333334,4.03125,19.0,0.5384615384615384,0.2392676338495419,0.31816383674623766,dirichlet_10,,
775,0.9574633699633699,0.8482142857142856,3.5,25.0,0.8181818181818182,0.3640478539762451,0.31488732560901694,dirichlet_10,,
776,0.891712454212454,0.7658730158730158,5.5,48.0,0.6666666666666666,0.4251365633434073,0.4125682816717037,dirichlet_10,,
777,0.9943681318681318,0.9494047619047619,1.375,6.0,1.0,0.12496782370537224,0.23532582900517465,dirichlet_10,,
778,0.9789377289377289,0.8918650793650793,2.8125,12.0,1.0,0.25349743013715564,0.2666462105915122,dirichlet_10,,
779,0.9787545787545786,0.8789682539682538,2.96875,8.0,0.8181818181818182,0.26217940028576137,0.2947304577545104,dirichlet_10,,
780,0.9590659340659341,0.8482142857142856,3.65625,20.0,0.5384615384615384,0.25134313268270037,0.3104687437103151,dirichlet_10,,
781,0.9838827838827837,0.9117063492063491,2.21875,13.0,0.6666666666666666,0.1325934147412993,0.26513834425315563,dirichlet_10,,
782,0.9900183150183148,0.929563492063492,1.875,7.0,0.8181818181818182,0.14713376384380672,0.24247264691013146,dirichlet_10,,
783,0.9441849816849816,0.8075396825396824,4.65625,18.0,0.5384615384615384,0.33032917701459874,0.27226688025498863,dirichlet_10,,
784,0.963690476190476,0.8462301587301587,3.5625,17.0,0.8181818181818182,0.2454524616771465,0.32272623083857316,dirichlet_10,,
785,0.966712454212454,0.8690476190476191,3.21875,26.0,0.8181818181818182,0.29892206970379576,0.3286127579057328,dirichlet_10,,
786,0.9863553113553112,0.9077380952380952,2.46875,7.0,1.0,0.1435865335323382,0.24932111827314876,dirichlet_10,,
787,0.9918956043956043,0.9355158730158729,1.71875,6.0,0.8181818181818182,0.12716851013324085,0.23695329652587765,dirichlet_10,,
788,0.966117216117216,0.8482142857142856,3.65625,13.0,0.6666666666666666,0.2510566078886179,0.26139165173085993,dirichlet_10,,
789,0.9103479853479851,0.7916666666666666,4.96875,34.0,1.0,0.4070119944122895,0.30590340484159556,dirichlet_10,,
790,0.9904304029304027,0.9265873015873015,1.875,9.0,0.6666666666666666,0.12038859857379608,0.25875858722316497,dirichlet_10,,
791,0.9796245421245421,0.8878968253968254,2.9375,9.0,0.8181818181818182,0.30713345628595967,0.3333704139670006,dirichlet_10,,
792,0.9646062271062269,0.8482142857142856,3.84375,13.0,1.0,0.19854102919086378,0.28012232581819274,dirichlet_10,,
793,0.9934523809523808,0.9434523809523809,1.53125,7.0,1.0,0.14520496896912496,0.23555275457828628,dirichlet_10,,
794,0.9781135531135531,0.8819444444444444,3.03125,9.0,0.8181818181818182,0.3202149902083542,0.3002743442896008,dirichlet_10,,
795,0.9592490842490841,0.8938492063492063,2.71875,24.0,0.8181818181818182,0.20254371141675437,0.2473972095218699,dirichlet_10,,
796,0.9836080586080587,0.8988095238095237,2.53125,11.0,1.0,0.22862562935086922,0.2824542974519185,dirichlet_10,,
797,0.9828296703296703,0.8928571428571428,2.6875,8.0,0.6666666666666666,0.17020977435338258,0.26602553852467015,dirichlet_10,,
798,0.9711996336996336,0.861111111111111,3.46875,12.0,1.0,0.19714987246197932,0.2577739721299649,dirichlet_10,,
799,0.9698717948717948,0.8581349206349206,3.5625,11.0,0.8181818181818182,0.28222977565924584,0.27381431056400896,dirichlet_10,,
800,0.9445512820512818,0.8174603174603173,4.34375,26.0,0.42857142857142855,0.28425927060752154,0.30400343729098805,dirichlet_10,,
801,0.9798534798534797,0.8978174603174603,2.59375,15.0,0.6666666666666666,0.17728205635383135,0.2629756219409839,dirichlet_10,,
802,0.9344780219780219,0.8263888888888888,3.84375,36.0,0.8181818181818182,0.2680479520852018,0.3034251220866641,dirichlet_10,,
803,0.9134615384615383,0.7509920634920634,5.90625,22.0,0.8181818181818182,0.3651175502428796,0.33379262615118754,dirichlet_10,,
804,0.997161172161172,0.9692460317460317,0.875,6.0,1.0,0.21826158626444672,0.30913079313222336,dirichlet_10,,
805,0.9412087912087912,0.798611111111111,4.9375,13.0,0.6666666666666666,0.33606114557168953,0.29940937658913835,dirichlet_10,,
806,0.9533882783882782,0.8273809523809523,4.21875,22.0,0.5384615384615384,0.2553053387021529,0.32452208091553597,dirichlet_10,,
807,0.9919871794871794,0.9305555555555556,1.8125,6.0,1.0,0.1779055232680468,0.2321361655443715,dirichlet_10,,
808,0.987912087912088,0.9136904761904762,2.34375,7.0,0.8181818181818182,0.18628068911298673,0.2655256106378178,dirichlet_10,,
809,0.9895604395604396,0.9186507936507936,2.125,7.0,0.8181818181818182,0.24077411731769663,0.2906189841208806,dirichlet_10,,
810,0.9872710622710622,0.9097222222222221,2.34375,8.0,0.8181818181818182,0.24987643246218147,0.3249382162310907,dirichlet_10,,
811,0.9883699633699633,0.927579365079365,1.875,13.0,1.0,0.16938670874111195,0.2699159859437877,dirichlet_10,,
812,0.9834706959706958,0.8968253968253967,2.6875,10.0,0.8181818181818182,0.18660391918778593,0.2856907310658262,dirichlet_10,,
813,0.9878205128205128,0.9186507936507936,2.0625,11.0,0.6666666666666666,0.13930782392537994,0.2687779787397781,dirichlet_10,,
814,0.9842490842490841,0.9047619047619047,2.28125,15.0,1.0,0.16465989886739088,0.24474277785196197,dirichlet_10,,
815,0.9632783882783881,0.8472222222222222,3.75,17.0,0.6666666666666666,0.2354610483414592,0.2835203439260829,dirichlet_10,,
816,0.9733058608058607,0.8660714285714285,3.5,9.0,1.0,0.2176602199549526,0.290052390369567,dirichlet_10,,
817,0.9701007326007325,0.8958333333333333,2.59375,24.0,0.8181818181818182,0.18600653376962986,0.2762583280070506,dirichlet_10,,
818,0.9414835164835165,0.861111111111111,3.21875,36.0,1.0,0.2616756278641375,0.26537592074163974,dirichlet_10,,
819,0.966712454212454,0.8521825396825397,3.53125,19.0,0.5384615384615384,0.27274200637140145,0.2912102547940406,dirichlet_10,,
820,0.9978021978021977,0.976190476190476,0.75,4.0,1.0,0.07092448637967369,0.22085117409339128,dirichlet_10,,
821,0.9586996336996336,0.8521825396825397,3.59375,18.0,0.5384615384615384,0.2764380450138358,0.2525374264636307,dirichlet_10,,
822,0.990705128205128,0.9255952380952381,1.90625,6.0,0.8181818181818182,0.1841510787212679,0.2706684515890517,dirichlet_10,,
823,0.9418956043956044,0.861111111111111,3.1875,34.0,0.8181818181818182,0.20981615909628298,0.2816133853492553,dirichlet_10,,
824,0.9931776556776557,0.9444444444444444,1.53125,6.0,0.6666666666666666,0.19877386638660094,0.26713218474382805,dirichlet_10,,
825,0.9893315018315018,0.9265873015873015,1.84375,12.0,0.6666666666666666,0.11337100586748611,0.2566855029337429,dirichlet_10,,
826,0.9895604395604396,0.9255952380952381,1.96875,10.0,0.6666666666666666,0.11757763831774987,0.25878881915887486,dirichlet_10,,
827,0.9959249084249083,0.9543650793650793,1.21875,4.0,1.0,0.07821233677702427,0.23507236130640158,dirichlet_10,,
828,0.9774267399267399,0.8799603174603174,3.09375,9.0,0.8181818181818182,0.23386888291345553,0.30009008959777783,dirichlet_10,,
829,0.9939102564102563,0.9444444444444444,1.53125,5.0,1.0,0.11261111205275695,0.22963738334209033,dirichlet_10,,
830,0.9923992673992673,0.9345238095238094,1.6875,6.0,1.0,0.23149165344888895,0.28183159372439026,dirichlet_10,,
831,0.9939560439560439,0.9434523809523809,1.53125,6.0,1.0,0.19703407361529032,0.2538140467414259,dirichlet_10,,
832,0.8903846153846153,0.7291666666666666,6.25,30.0,0.5384615384615384,0.3375007605389049,0.351798100068885,dirichlet_10,,
833,0.9259615384615385,0.7956349206349206,4.8125,34.0,0.8181818181818182,0.4026628648440457,0.35914983036996057,dirichlet_10,,
834,0.9773809523809522,0.8918650793650793,2.65625,18.0,0.6666666666666666,0.17087763721266458,0.2771200700896855,dirichlet_10,,
835,0.977701465201465,0.8928571428571428,2.875,14.0,0.8181818181818182,0.18447935639479313,0.26799578162301696,dirichlet_10,,
836,0.9761904761904759,0.8859126984126984,2.90625,15.0,0.8181818181818182,0.2930968275958259,0.30272070641297016,dirichlet_10,,
837,0.9915293040293041,0.931547619047619,1.78125,6.0,0.8181818181818182,0.2004413004169807,0.2580976933204477,dirichlet_10,,
838,0.9967490842490841,0.9632936507936507,1.0,6.0,0.8181818181818182,0.21268593811980824,0.30634296905990416,dirichlet_10,,
839,0.9601190476190475,0.8521825396825397,3.625,21.0,0.5384615384615384,0.22890347222457766,0.3059129980815838,dirichlet_10,,
840,0.9663461538461537,0.8601190476190476,3.46875,20.0,0.5384615384615384,0.3458119330141042,0.31696803231160575,dirichlet_10,,
841,0.9660256410256408,0.8591269841269842,3.375,22.0,1.0,0.2728711852902629,0.2702421992052098,dirichlet_10,,
842,0.9514652014652013,0.8492063492063492,3.71875,23.0,0.6666666666666666,0.29563680873813547,0.2807010185336583,dirichlet_10,,
843,0.975686813186813,0.8898809523809524,2.84375,18.0,1.0,0.2727688276130519,0.270117597097657,dirichlet_10,,
844,0.9860805860805859,0.9107142857142857,2.15625,12.0,0.6666666666666666,0.2865668157332657,0.3241963032226496,dirichlet_10,,
845,0.9762362637362636,0.8779761904761905,3.0,13.0,0.8181818181818182,0.3005261395200808,0.31597021705095907,dirichlet_10,,
846,0.9804029304029303,0.9047619047619047,2.375,15.0,0.6666666666666666,0.1698181889439447,0.2482871788288985,dirichlet_10,,
847,0.9722069597069596,0.876984126984127,3.09375,13.0,0.8181818181818182,0.26722801427651255,0.28614107062745897,dirichlet_10,,
848,0.9872252747252748,0.9077380952380952,2.46875,7.0,0.6666666666666666,0.16588685714246898,0.27691590361308277,dirichlet_10,,
849,0.9238095238095237,0.7996031746031745,4.8125,36.0,0.42857142857142855,0.3466625774747829,0.36094103142005085,dirichlet_10,,
850,0.9375915750915751,0.810515873015873,4.4375,33.0,0.8181818181818182,0.3391315905619393,0.3273333217634549,dirichlet_10,,
851,0.9875457875457875,0.9117063492063491,2.25,8.0,0.8181818181818182,0.1660139943495691,0.2526311184464413,dirichlet_10,,
852,0.9880494505494504,0.9156746031746031,2.125,8.0,0.8181818181818182,0.2774107837470158,0.3046850532601228,dirichlet_10,,
853,0.9957417582417581,0.9563492063492064,1.15625,6.0,0.6666666666666666,0.24188854468336535,0.32094427234168266,dirichlet_10,,
854,0.9788461538461537,0.8998015873015873,2.5,17.0,0.6666666666666666,0.1942148463307146,0.25770086774217327,dirichlet_10,,
855,0.9454670329670328,0.8075396825396824,4.78125,13.0,0.8181818181818182,0.34165459355249117,0.34504596965232837,dirichlet_10,,
856,0.9847069597069595,0.9087301587301587,2.5,9.0,0.8181818181818182,0.21449155946231094,0.26482634870169347,dirichlet_10,,
857,0.9662087912087911,0.8859126984126984,2.9375,20.0,1.0,0.23574807297430836,0.2613591996986302,dirichlet_10,,
858,0.9918040293040291,0.9285714285714286,1.84375,6.0,1.0,0.1208631623054906,0.23669899046031162,dirichlet_10,,
859,0.9298076923076922,0.7857142857142857,5.03125,23.0,0.5384615384615384,0.3747078170124311,0.33637459699590105,dirichlet_10,,
860,0.9477106227106226,0.816468253968254,4.4375,17.0,0.6666666666666666,0.31362754589560093,0.28236437243887835,dirichlet_10,,
861,0.994047619047619,0.9712301587301586,0.84375,13.0,1.0,0.07862760045062478,0.21501096393650287,dirichlet_10,,
862,0.9577380952380952,0.8244047619047619,4.34375,13.0,0.6666666666666666,0.32311089056673914,0.2970471308070361,dirichlet_10,,
863,0.9766025641025641,0.8789682539682538,3.03125,12.0,0.6666666666666666,0.26646802542425285,0.28892803339699774,dirichlet_10,,
864,0.9923076923076922,0.9345238095238094,1.71875,7.0,0.8181818181818182,0.22624545246341438,0.29571283496557466,dirichlet_10,,
865,0.9661630036630035,0.8898809523809524,2.78125,23.0,1.0,0.22293834731489748,0.26422940804964273,dirichlet_10,,
866,0.9790750915750913,0.8878968253968254,3.0,8.0,1.0,0.23655851134552333,0.308717385318508,dirichlet_10,,
867,0.9578754578754578,0.8313492063492064,4.1875,15.0,0.8181818181818182,0.2625282610514054,0.314887799456157,dirichlet_10,,
868,0.9684065934065934,0.8521825396825397,3.65625,12.0,1.0,0.26586467472250896,0.2710524975737135,dirichlet_10,,
869,0.920650183150183,0.7886904761904762,4.71875,33.0,0.8181818181818182,0.3931454304040935,0.36521554001112616,dirichlet_10,,
870,0.98003663003663,0.886904761904762,2.84375,9.0,0.8181818181818182,0.2995471690507825,0.30008567642104605,dirichlet_10,,
871,0.9990384615384613,0.984126984126984,0.46875,3.0,1.0,0.04932786864236344,0.2245715418409279,dirichlet_10,,
872,0.9804029304029303,0.8918650793650793,2.75,9.0,0.8181818181818182,0.2210334216037222,0.24407854293487716,dirichlet_10,,
873,0.9784340659340658,0.8998015873015873,2.53125,16.0,0.6666666666666666,0.18694193043816576,0.2729753624622767,dirichlet_10,,
874,0.9923992673992673,0.933531746031746,1.8125,6.0,1.0,0.1484462368600825,0.24040398984369654,dirichlet_10,,
875,0.9956959706959705,0.9563492063492064,1.125,6.0,0.8181818181818182,0.10678348491062983,0.2399853015822432,dirichlet_10,,
876,0.9357600732600732,0.7896825396825398,5.0625,15.0,0.5384615384615384,0.3473066181689041,0.32242613186824925,dirichlet_10,,
877,0.9883699633699633,0.9206349206349207,2.125,10.0,0.6666666666666666,0.145585228087919,0.263016559247933,dirichlet_10,,
878,0.953205128205128,0.8224206349206349,4.34375,17.0,0.6666666666666666,0.27026040903620463,0.28161361648407823,dirichlet_10,,
879,0.9788003663003663,0.8878968253968254,2.78125,15.0,1.0,0.209629257131921,0.24379943099689022,dirichlet_10,,
880,0.9832417582417582,0.9007936507936508,2.4375,11.0,0.6666666666666666,0.19262195521841868,0.2555421846870805,dirichlet_10,,
881,0.9770146520146518,0.886904761904762,2.71875,18.0,0.6666666666666666,0.24755018808775434,0.26662076205697516,dirichlet_10,,
882,0.9246336996336996,0.8194444444444444,4.15625,40.0,0.6666666666666666,0.36778592596398224,0.32955988970403904,dirichlet_10,,
883,0.9768315018315018,0.8779761904761905,3.09375,14.0,0.6666666666666666,0.22515269412611197,0.28709498917656695,dirichlet_10,,
884,0.9839743589743588,0.8988095238095237,2.5625,7.0,0.8181818181818182,0.2405177203465732,0.29800325779404085,dirichlet_10,,
885,0.9170787545787544,0.7668650793650794,5.5625,25.0,0.42857142857142855,0.34490214512038125,0.35142748593542805,dirichlet_10,,
886,0.9660256410256408,0.8779761904761905,2.96875,20.0,0.6666666666666666,0.2332984140528423,0.2524651397129527,dirichlet_10,,
887,0.9863553113553112,0.9087301587301587,2.40625,8.0,1.0,0.16834638624478782,0.23742688623031372,dirichlet_10,,
888,0.9843864468864468,0.8998015873015873,2.46875,10.0,0.8181818181818182,0.21859019144160377,0.28844499090340325,dirichlet_10,,
889,0.929532967032967,0.7867063492063491,5.03125,27.0,0.42857142857142855,0.3146458438484303,0.35732292192421516,dirichlet_10,,
890,0.9830128205128205,0.8968253968253967,2.59375,8.0,1.0,0.18533632808020634,0.24253327180454184,dirichlet_10,,
891,0.9766941391941392,0.9166666666666666,2.125,19.0,1.0,0.17524161609553057,0.2529961206544481,dirichlet_10,,
892,0.9938186813186812,0.9494047619047619,1.3125,8.0,0.8181818181818182,0.30113428726284164,0.3505671436314208,dirichlet_10,,
893,0.9956501831501829,0.9573412698412698,1.1875,6.0,0.6666666666666666,0.13939033345281404,0.2546258127221946,dirichlet_10,,
894,0.9595238095238093,0.8551587301587301,3.40625,22.0,0.5384615384615384,0.2253505897313687,0.28284187841988645,dirichlet_10,,
895,0.9736263736263735,0.8819444444444444,3.0,19.0,0.5384615384615384,0.2330062749503226,0.29383316814093263,dirichlet_10,,
896,0.9572344322344322,0.8373015873015872,4.0625,14.0,0.6666666666666666,0.32512149183088246,0.3255451040841434,dirichlet_10,,
897,0.9878663003663003,0.9146825396825395,2.21875,7.0,1.0,0.22662189259303803,0.26131042064079707,dirichlet_10,,
898,0.9868589743589743,0.9126984126984127,2.34375,8.0,0.8181818181818182,0.24217535807491428,0.30621637932088447,dirichlet_10,,
899,0.9870879120879119,0.9146825396825395,2.1875,10.0,0.6666666666666666,0.17741265303806986,0.2576198807534011,dirichlet_10,,
900,0.9859890109890108,0.9146825396825395,2.1875,10.0,0.8181818181818182,0.23655654389650393,0.2665849389874741,dirichlet_10,,
901,0.9653846153846153,0.8452380952380951,3.71875,13.0,0.8181818181818182,0.24870096919406579,0.29527763475850577,dirichlet_10,,
902,0.9956501831501829,0.9563492063492064,1.15625,6.0,1.0,0.1695312342465552,0.28278152595255185,dirichlet_10,,
903,0.9491758241758241,0.8432539682539681,3.90625,23.0,0.8181818181818182,0.3425955123370051,0.3132296593316083,dirichlet_10,,
904,0.9849358974358972,0.9087301587301587,2.34375,12.0,0.6666666666666666,0.1735378283438706,0.25234533659102276,dirichlet_10,,
905,0.9733516483516482,0.8799603174603174,3.0625,14.0,1.0,0.30336779515946277,0.2783517436025098,dirichlet_10,,
906,0.9754578754578752,0.8789682539682538,2.90625,15.0,0.5384615384615384,0.252892062768483,0.2716948156344548,dirichlet_10,,
907,0.9720238095238095,0.8581349206349206,3.53125,10.0,0.5384615384615384,0.22963914460162563,0.285483966948236,dirichlet_10,,
908,0.9681776556776556,0.8521825396825397,3.53125,12.0,0.8181818181818182,0.17734086617263878,0.28867043308631934,dirichlet_10,,
909,0.9702380952380951,0.861111111111111,3.375,15.0,0.8181818181818182,0.24848672737704156,0.3132462498721704,dirichlet_10,,
910,0.9854853479853479,0.9067460317460316,2.40625,7.0,0.8181818181818182,0.1588724696284586,0.24809226142399562,dirichlet_10,,
911,0.9858516483516482,0.9087301587301587,2.375,8.0,0.8181818181818182,0.19706071270491501,0.28210482995890157,dirichlet_10,,
912,0.9500457875457874,0.8244047619047619,4.0625,24.0,0.5384615384615384,0.27651963418748404,0.2919571221443266,dirichlet_10,,
913,0.9355311355311355,0.7867063492063491,5.0625,16.0,0.5384615384615384,0.3354170480178472,0.3545309576349471,dirichlet_10,,
914,0.9982600732600732,0.9732142857142856,0.8125,3.0,0.8181818181818182,0.04478270730784667,0.22102070964043855,dirichlet_10,,
915,0.972069597069597,0.8660714285714285,3.21875,14.0,0.5384615384615384,0.30215661226261753,0.30826072052456716,dirichlet_10,,
916,0.9698717948717948,0.8700396825396826,3.25,12.0,1.0,0.2505131315513308,0.2587261465897837,dirichlet_10,,
917,0.9851190476190477,0.9097222222222221,2.34375,10.0,0.6666666666666666,0.21203515594207295,0.26688933445854585,dirichlet_10,,
918,0.9621336996336997,0.861111111111111,3.15625,21.0,0.6666666666666666,0.3267153823446029,0.29548551192522415,dirichlet_10,,
919,0.955540293040293,0.8402777777777777,3.71875,22.0,0.5384615384615384,0.25535936600317344,0.28867673258548354,dirichlet_10,,
920,0.9649725274725274,0.8422619047619047,3.9375,12.0,0.6666666666666666,0.323434020620264,0.28137913890629024,dirichlet_10,,
921,0.9981227106227105,0.9771825396825397,0.625,6.0,1.0,0.09973902322487141,0.24145825435540558,dirichlet_10,,
922,0.9608516483516483,0.8541666666666666,3.4375,27.0,1.0,0.28359557857188356,0.28754841679239457,dirichlet_10,,
923,0.9538461538461538,0.8422619047619047,3.78125,25.0,0.6666666666666666,0.34011544460857557,0.28830446657690384,dirichlet_10,,
924,0.9862179487179485,0.9206349206349207,1.9375,16.0,0.6666666666666666,0.13850644659100628,0.23186718528595396,dirichlet_10,,
925,0.9580128205128204,0.8333333333333334,4.34375,12.0,1.0,0.2746826443232563,0.25449694590472693,dirichlet_10,,
926,0.9869963369963369,0.9146825396825395,2.1875,9.0,0.6666666666666666,0.23277053120982658,0.2504910347549274,dirichlet_10,,
927,0.9614010989010988,0.8373015873015872,3.96875,14.0,0.8181818181818182,0.24418076474306485,0.32209038237153237,dirichlet_10,,
928,0.9868589743589743,0.9136904761904762,2.15625,9.0,0.6666666666666666,0.19193658701484906,0.2551306499904109,dirichlet_10,,
929,0.9796245421245421,0.8908730158730158,2.65625,12.0,0.6666666666666666,0.23620045994319144,0.2793360084869077,dirichlet_10,,
930,0.9781135531135531,0.8888888888888888,2.65625,15.0,0.5384615384615384,0.26873467756091785,0.3192413411196667,dirichlet_10,,
931,0.9842948717948719,0.9107142857142857,2.1875,17.0,1.0,0.21129154449209644,0.29253599521155704,dirichlet_10,,
932,0.9893315018315018,0.9216269841269841,2.0,8.0,0.8181818181818182,0.2864842820072538,0.28224776671328944,dirichlet_10,,
933,0.9763736263736262,0.876984126984127,3.03125,11.0,0.6666666666666666,0.21671338256889536,0.2831486183316315,dirichlet_10,,
934,0.9709249084249083,0.8968253968253967,2.53125,19.0,0.6666666666666666,0.18556917406890802,0.24944899647287197,dirichlet_10,,
935,0.9624542124542124,0.8501984126984127,3.5625,19.0,0.6666666666666666,0.25169633446441975,0.28926900298060687,dirichlet_10,,
936,0.9933150183150181,0.9384920634920635,1.5625,6.0,0.6666666666666666,0.10998604960843805,0.23371881958720073,dirichlet_10,,
937,0.9675366300366298,0.8680555555555555,3.25,12.0,0.8181818181818182,0.25948150219337696,0.27105853509893707,dirichlet_10,,
938,0.9369505494505492,0.8184523809523809,4.21875,36.0,1.0,0.28649582322142275,0.3094837996069679,dirichlet_10,,
939,0.921062271062271,0.7767857142857142,5.28125,24.0,0.5384615384615384,0.29259815197150085,0.3462990759857503,dirichlet_10,,
940,0.9628663003663003,0.8968253968253967,2.59375,23.0,1.0,0.22666481637002928,0.24334523114834283,dirichlet_10,,
941,0.9938644688644689,0.9444444444444444,1.46875,6.0,0.6666666666666666,0.11077404660480539,0.2300117014685529,dirichlet_10,,
942,0.9845695970695969,0.9156746031746031,2.15625,17.0,1.0,0.2184328505039134,0.2947556470757241,dirichlet_10,,
943,0.9964285714285713,0.9632936507936507,0.96875,6.0,0.8181818181818182,0.2292006639998536,0.3146003319999269,dirichlet_10,,
944,0.961080586080586,0.8353174603174602,3.78125,18.0,0.8181818181818182,0.2872385864012421,0.294238664354211,dirichlet_10,,
945,0.987912087912088,0.9196428571428571,2.03125,11.0,0.8181818181818182,0.20530796616118843,0.3026539830805942,dirichlet_10,,
946,0.8998626373626373,0.7490079365079365,6.15625,34.0,1.0,0.38520005221431797,0.3271512735173687,dirichlet_10,,
947,0.9768772893772891,0.8789682539682538,3.09375,12.0,0.6666666666666666,0.31607083268038016,0.2844474749706476,dirichlet_10,,
948,0.9902930402930401,0.9265873015873015,1.90625,8.0,0.8181818181818182,0.22022813740720162,0.2818037008003433,dirichlet_10,,
949,0.974771062271062,0.8888888888888888,2.84375,13.0,0.8181818181818182,0.23172695152690603,0.25768323074999966,dirichlet_10,,
950,0.9803113553113553,0.8928571428571428,2.71875,16.0,0.8181818181818182,0.2765691484891841,0.3284064345260852,dirichlet_10,,
951,0.984981684981685,0.9077380952380952,2.5,9.0,0.8181818181818182,0.24383176228322853,0.2903022125685843,dirichlet_10,,
952,0.9624999999999999,0.8551587301587301,3.625,18.0,0.6666666666666666,0.29109568158374677,0.3262817993866967,dirichlet_10,,
953,0.9554029304029303,0.8353174603174602,3.9375,24.0,0.42857142857142855,0.3018163736344468,0.3063511162753027,dirichlet_10,,
954,0.9480311355311353,0.8303571428571428,3.90625,27.0,0.42857142857142855,0.2800001985326776,0.27435437591586054,dirichlet_10,,
955,0.9913919413919412,0.931547619047619,1.84375,7.0,0.8181818181818182,0.2429919410957303,0.26250096192380135,dirichlet_10,,
956,0.9190018315018313,0.7678571428571428,5.65625,20.0,0.6666666666666666,0.4050145882560913,0.40250729412804565,dirichlet_10,,
957,0.9589285714285712,0.8511904761904763,3.6875,23.0,0.8181818181818182,0.28274427200799546,0.2991417390584043,dirichlet_10,,
958,0.9851648351648351,0.933531746031746,1.6875,19.0,0.8181818181818182,0.1265607002961977,0.24301534268334926,dirichlet_10,,
959,0.916025641025641,0.761904761904762,5.46875,27.0,0.42857142857142855,0.4004187773722597,0.3371525510019729,dirichlet_10,,
960,0.9690476190476188,0.8581349206349206,3.28125,16.0,0.8181818181818182,0.20002325580373825,0.3000116279018691,dirichlet_10,,
961,0.9758241758241757,0.875,3.1875,12.0,0.5384615384615384,0.3659696468131842,0.33292559202863525,dirichlet_10,,
962,0.991620879120879,0.9325396825396824,1.75,7.0,1.0,0.1729199581208999,0.26382367543830576,dirichlet_10,,
963,0.984065934065934,0.9027777777777778,2.4375,12.0,0.8181818181818182,0.16143365406288085,0.2738375119289671,dirichlet_10,,
964,0.9887820512820512,0.923611111111111,1.8125,12.0,0.6666666666666666,0.22802741704435436,0.2994069138338222,dirichlet_10,,
