Ticker,Company,Name,Position,Comment,Unnamed: 5,Unnamed: 6,photo_path,collect_photo,face_status,n_faces,face_width_px,face_height_px,eye_tilt_deg,frontal_asymmetry,mouth_open_ratio,face_quality_ok,fwhr_kamiya_brow,fwhr_jia_eyelid,eyebrow_inner_angle_approx,face_roundness_angle_approx,chin_angle_approx,philtrum_ratio,fwhr_kamiya_brow_z,fwhr_jia_eyelid_z,eyebrow_reverse_z,face_roundness_z,chin_angle_z,philtrum_reverse_z,facial_trust_appearance_proxy
TATN,"ПАО ""Татнефть"" им. В.Д. Шашина",Крюков Валерий Анатольевич,Независимый член Совета директоров (избран 27.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TATN,"ПАО ""Татнефть"" им. В.Д. Шашина",Гамиров Дамир Маратович,Executive Committee (MarketScreener): корпоративный секретарь,,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TATN,"ПАО ""Татнефть"" им. В.Д. Шашина",Тихтуров Евгений Александрович,Executive Committee (MarketScreener): директор по финансам / CFO,,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TATN,"ПАО ""Татнефть"" им. В.Д. Шашина",Мухамадеев Рустам Набиуллович,Executive Committee (MarketScreener): директор по персоналу / Human Resources Officer,,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Маркелов Виталий Анатольевич,Председатель Совета директоров (состав избран 24.06.2024),,Чуйкин Никита,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Маркелов Виталий Анатольевич.jpg,True,ok,1,111.0,112.0,-2.792702365713283,0.1443198439785467,0.031234752377721692,True,1.8348769088124641,2.197779389050796,133.46581435736758,125.96721906566867,154.32740968027392,0.22017422062166866,-0.1295573587064271,0.4003937590585086,2.625249297090864,-2.034738353499873,0.5049913557907156,-0.7479079022276789,0.08689859928850696
TGKA,"ПАО ""ТГК-1""",Бикмурзин Альберт Фяритович,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Ведерчик Вадим Евгеньевич,Член Совета директоров; Управляющий директор (CEO),,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Ведерчик Вадим Евгеньевич.jpg,True,quality_check_failed,1,65.0,65.0,0.6127657222640239,0.11734148204736476,0.0,False,1.944444444444446,2.1515557750587075,148.94863551547388,133.4436570935443,153.3880359538206,0.19641855032959638,0.7620304907056611,0.10383252557335337,,,,,
TGKA,"ПАО ""ТГК-1""",Земляной Евгений Николаевич,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Иванников Александр Сергеевич,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Коробкина Ирина Юрьевна,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Осин Никита Юрьевич,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Рогов Александр Владимирович,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Симдякин Вадим Михайлович,Член Совета директоров (состав избран 24.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Федоров Денис Владимирович,Член Совета директоров (состав избран 24.06.2024),,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Федоров Денис Владимирович.jpg,True,quality_check_failed,1,44.0,45.0,-2.02732270050021,0.1883289124668435,0.06666666666666639,False,1.701120015939739,1.9312589705721137,160.67009587295502,139.56594383435151,151.3198139612548,0.21257358312406824,-1.2179821350105697,-1.3095466204744677,,,,,
TGKA,"ПАО ""ТГК-1""",Шацкий Павел Олегович,Член Совета директоров (состав избран 24.06.2024),,,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Шацкий Павел Олегович.jpg,True,quality_check_failed,1,93.0,93.0,-0.7848246029918882,0.29747566408183485,0.0,False,1.7114732105127362,2.067701993414693,144.7507884975889,133.03554255433988,156.61401576590907,0.1500734619502309,-1.1337347123534793,-0.43415615097192917,,,,,
TGKA,"ПАО ""ТГК-1""",Максимова Антонина Николаевна,Executive Committee: контакт по работе с инвесторами (Investor Relations Contact),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKA,"ПАО ""ТГК-1""",Станишевская Раиса Владимировна,Executive Committee: главный бухгалтер (Comptroller / Controller / Auditor),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Грабчак Евгений Петрович,Председатель Совета директоров (с 28.06.2024; избран в Совет директоров 11.06.2024),,Чуйкин Никита,,/Users/mikhalexx/Desktop/LAB/Научная инициатива/photo/chunks_photo/Грабчак Евгений Петрович.jpg,True,quality_check_failed,1,193.0,193.0,0.6902771978650629,0.3614932698743211,0.01817881366751496,False,1.5953928091668452,1.8302804721341481,150.63493855167965,136.61694730445583,149.9879929682667,0.18814417367671954,-2.0783199382410036,-1.9574039701262569,,,,,
TGKB,"ПАО ""ТГК-2""",Данилов Иван Александрович,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Зайцев Михаил Владимирович,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Земляной Евгений Николаевич,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Карпов Илья Игоревич,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Костенко Глеб Александрович,Член Совета директоров (избран 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
TGKB,"ПАО ""ТГК-2""",Медведева Елена Анатольевна,Член Совета директоров (избрана 11.06.2024),,,,,False,missing_path,0,,,,,,False,,,,,,,,,,,,,
