ticker,media_score,awards_score,expertise_score,face_score,communication_score,index_equal,index_critic,company_finance,age,industry_raw,ticker_raw,employees_2024,employees_2025,fixed_assets_2024,fixed_assets_2025,assets_2024,assets_2025,debt_2024,debt_2025,roa_2024,roa_2025,Цена акций на начало 2024,Цена акций на конец 2024,Дивиденды 2024,stock_return_2024,Цена акций на начало 2025,Цена акций на конец 2025,Дивиденды 2025,stock_return_2025,state_2024,state_2025,leverage_2024,leverage_2025,fixed_assets_ratio_2024,fixed_assets_ratio_2025,log_assets_2024,log_employees_2024,industry_group,media_score_10,awards_score_10,expertise_score_10,face_score_10,communication_score_10,index_equal_10,index_critic_10,roa_2025_w,stock_return_2025_w
TATN,54.84614738327621,0.0,30.72755109579753,54.78704876329161,100.0,48.07214944847307,51.108587748000645,"ПАО ""ТАТНЕФТЬ"" ИМ. В.Д. ШАШИНА",24,Производство жидкого топлива,TATN,,,434810000000.0,480742000000.0,1493120000000.0,1407310000000.0,500987000000.0,423627000000.0,0.1705,0.1006,720.9,688.9,98.7,0.09,668.7,580.7,34.09,-0.08,1,1,0.335530817,0.30101795,0.29120951,0.341602385,28.031889006339423,,Прочие,5.484614738327621,0.0,3.072755109579753,5.478704876329161,10.0,4.807214944847307,5.1108587748000645,0.1006,-0.08
TGKA,62.205622909759285,4.52706965701141,31.361556627279963,51.44830998814178,,,,"ПАО ""ТГК-1""",21,"Производство электроэнергии тепловыми электростанциями, в том числе деятельность по обеспечению работоспособности электростанций",TGKA,,,140265000000.0,144891000000.0,205736000000.0,213719000000.0,63920196000.0,67716533000.0,0.0049,0.02,0.008932,0.007688,0.00083,-0.05,0.007628,0.006512,0.0,-0.15,1,1,0.310690244,0.316848041,0.68177339,0.677952096,26.049859630446104,,"Производство электроэнергии тепловыми электростанциями, в том числе деятельность по обеспечению работоспособности электростанций",6.220562290975929,0.452706965701141,3.1361556627279965,5.144830998814178,,,,0.02,-0.15
TGKB,58.36109785586761,0.0,23.968459262128142,,100.0,,,"ПАО ""ТГК-2""",21,Производство пара и горячей воды (тепловой энергии) тепловыми электростанциями,TGKB,,,29508888000.0,28545817000.0,49073122000.0,56107508000.0,40062406000.0,45457737000.0,0.0003,0.0312,0.01001,0.006525,0.0,-0.35,0.00652,0.00643,0.0,-0.01,0,0,0.816381847,0.810189913,0.60132486,0.508770003,24.61657730841949,,Прочие,5.836109785586761,0.0,2.3968459262128143,,10.0,,,0.0312,-0.01
TRMK,59.32079230841661,9.994667001328637,33.489527353148304,57.3289372939627,,,,"ПАО ""ТМК""",25,Деятельность холдинговых компаний,TRMK,,,6888467000.0,7141922000.0,550517000000.0,464686000000.0,495841000000.0,411729000000.0,0.0336,-0.0032,204.0,102.84,0.0,-0.5,102.42,102.42,0.0,0.0,0,0,0.900682686,0.886036639,0.01251272,0.015369357,27.034123673649596,,Деятельность холдинговых компаний,5.93207923084166,0.9994667001328637,3.3489527353148305,5.73289372939627,,,,-0.0032,0.0
TRNFP,60.41516902429244,5.219297764026946,20.243596592457468,48.10636029929555,100.0,46.79688473601448,49.8964543833726,"ПАО ""Транснефть""",32,Транспортирование по трубопроводам нефти и нефтепродуктов,TRNFP,122700.0,,2663280000000.0,2702740000000.0,3691000000000.0,3702000000000.0,275900000000.0,207000000000.0,0.078,0.061,146000.0,1230.5,198.25,-0.99,1196.5,1378.0,204.17,0.32,1,1,0.07474939,0.055915721,0.72155974,0.730075905,28.93691853997641,11.717497630699002,Прочие,6.041516902429244,0.5219297764026946,2.024359659245747,4.810636029929555,10.0,4.679688473601448,4.98964543833726,0.061,0.32
TTLK,56.48078190982873,0.0,21.521653521822696,50.42160506777585,100.0,45.68480809988545,48.80966469358859,"ПАО ""ТАТТЕЛЕКОМ""",23,Деятельность по предоставлению услуг телефонной связи,TTLK,3441.0,3427.0,4068740000.0,4287581000.0,18793594000.0,20266583000.0,4154318000.0,4846883000.0,0.0868,0.0815,1.0085,0.725,0.0378,-0.24,0.755,0.6005,0.0573,-0.13,1,1,0.221049683,0.239156398,0.21649611,0.211559146,23.656781904034805,8.14351740579748,Прочие,5.648078190982873,0.0,2.1521653521822697,5.042160506777585,10.0,4.568480809988545,4.880966469358858,0.0815,-0.13
UGLD,58.39589481424799,0.0,29.81296067790671,43.90144459534519,100.0,46.42206001749998,49.83287927563186,"ПАО ""ЮГК""",28,Добыча золотосодержащей руды,UGLD,,3616.0,96710000000.0,107713000000.0,154600000000.0,177200000000.0,71600000000.0,80400000000.0,0.057,0.086,0.6532,0.7478,0.0,0.14,0.7451,0.5429,0.0,-0.27,0,1,0.46313066,0.453724605,0.62554981,0.607861174,25.764106973099732,,Прочие,5.839589481424799,0.0,2.981296067790671,4.390144459534519,10.0,4.642206001749998,4.983287927563186,0.086,-0.27
UPRO,53.73144148380047,0.0,21.0822262318166,41.55587176494728,,,,"ПАО ""Юнипро""",20,Производство электроэнергии,UPRO,4677.0,4774.0,87625501000.0,106421000000.0,197200000000.0,238800000000.0,0.0,,0.162,0.165,2.045,1.827,0.0,-0.11,1.806,1.488,0.0,-0.18,0,0,0.0,,0.44434838,0.445648308,26.007484279114948,8.450412157725886,Прочие,5.373144148380047,0.0,2.1082226231816596,4.155587176494728,,,,0.165,-0.18
VKCO,53.66915740744374,6.167393924629459,23.61100116520168,48.96664460340385,,,,"МКПАО ""ВК""",27,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",VKCO,12952.0,12967.0,54833000000.0,51503000000.0,333500000000.0,333300000000.0,202700000000.0,114800000000.0,-0.286,-0.66,568.8,312.4,0.0,-0.45,303.4,302.3,0.0,0.0,1,1,0.607796102,0.344434443,0.16441679,0.154524452,26.53290870230209,9.469005495357472,"Деятельность по обработке данных, предоставление услуг по размещению информации и связанная с этим деятельность",5.366915740744374,0.6167393924629458,2.361100116520168,4.896664460340385,,,,-0.623,0.0
VSEH,57.64722778214115,3.0356033159593734,19.50286490681875,45.37458417453547,100.0,45.11205603589095,48.50877278765687,"ПАО ""ВИ.ру""",19,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,VSEH,,,3512689000.0,3389697000.0,78300000000.0,68600000000.0,22100000000.0,11100000000.0,0.037,0.061,,84.8,0.0,,90.3,73.95,3.0,-0.15,0,0,0.282247765,0.16180758,0.04486193,0.049412493,25.083813439943167,,Прочие,5.764722778214115,0.3035603315959373,1.950286490681875,4.537458417453547,10.0,4.5112056035890955,4.8508772787656875,0.061,-0.15
VSMO,50.4791434751196,4.5534049739390605,29.50728517620319,,,,,"ПАО ""КОРПОРАЦИЯ ВСМПО-АВИСМА""",33,Производство титана,VSMO,13486.0,,229142000000.0,220381000000.0,466259000000.0,430052000000.0,192585000000.0,154728000000.0,0.0206,0.0035,33940.0,23920.0,564.0,-0.28,23840.0,31360.0,0.0,0.32,1,1,0.413043831,0.359789586,0.49144764,0.51245177,26.8680071106672,9.509407389294527,Прочие,5.04791434751196,0.45534049739390603,2.950728517620319,,,,,0.0035,0.32
VTBR,60.77999845304884,9.440412626360374,18.72992261360905,48.636864712476914,100.0,47.51743968109904,50.653881998288085,Банк ВТБ (ПАО),35,Денежное посредничество прочее,VTBR,,106000.0,,,36070000000000.0,36884000000000.0,,,,,,80.03,25.58,,77.78,72.22,9.71,0.05,1,1,,,,,31.216482610843997,,Денежное посредничество прочее,6.077999845304884,0.9440412626360374,1.8729922613609051,4.863686471247691,10.0,4.7517439681099045,5.065388199828808,,0.05
WUSH,52.639057450045264,11.9942911800605,22.950543444519095,,100.0,,,"ПАО ""ВУШ Холдинг""",7,Деятельность холдинговых компаний,WUSH,,,14007676000.0,15501753000.0,21900000000.0,19700000000.0,12700000000.0,13500000000.0,0.091,-0.149,223.17,173.74,0.0,-0.22,175.46,91.13,0.0,-0.48,0,0,0.579908676,0.685279188,0.63961991,0.786891015,23.809752473768867,,Деятельность холдинговых компаний,5.263905745004527,1.1994291180060501,2.2950543444519096,,10.0,,,-0.149,-0.48
YDEX,62.8881608236241,3.410195135269314,19.566285627015,51.40701186973172,100.0,47.45433069112803,50.141288788873894,"МКПАО ""ЯНДЕКС""",28,Деятельность холдинговых компаний,"YDEX, YNDX",28992.0,31537.0,153418000000.0,159774000000.0,1098000000000.0,1368000000000.0,368100000000.0,537200000000.0,0.092,0.103,2581.0,3994.0,160.0,0.61,3872.5,4567.0,190.0,0.23,0,0,0.335245902,0.392690058,0.13972495,0.11679386,27.724511459015886,10.274775208842707,Деятельность холдинговых компаний,6.28881608236241,0.3410195135269314,1.9566285627014999,5.140701186973172,10.0,4.745433069112803,5.014128878887389,0.103,0.23
ZAYM,59.31773289356098,0.0,27.40109448378696,,100.0,,,"ПАО МФК ""Займер""",12,Деятельность микрофинансовая,ZAYM,563.0,625.0,333743000.0,,16500000000.0,1780000000.0,40000000.0,5000000.0,0.239,0.244,,138.3,36.24,,138.4,154.55,27.29,0.31,0,0,0.002424242,0.002808989,0.02022685,,23.526626217852947,6.333279628139691,Прочие,5.931773289356098,0.0,2.740109448378696,,10.0,,,0.244,0.31
